ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
103,274,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.262,0.545,1.007/L260=1.102,0.613,4.251/L261=11.597,3.662,2.623/L262=0.708,1.003,1.148; peak=L261 margin=7.345; split fraction/run=0.542/66; outer edges=5/686; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.113,0.599,0.870/L523=5.541,3.369,5.368/L524=7.573,1.332,1.517/L525=1.043,1.480,1.585; peak=L524 margin=2.033; split fraction/run=0.743/105; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
104,275,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.571,0.604,1.111/L260=1.638,0.805,4.303/L261=11.000,3.763,2.629/L262=1.008,1.126,1.276; peak=L261 margin=6.697; split fraction/run=0.547/72; outer edges=4/607; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.217,0.519,0.919/L523=6.484,3.483,5.121/L524=6.807,1.397,1.628/L525=1.096,1.710,1.438; peak=L524 margin=0.322; split fraction/run=0.804/104; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525; row Y(mean/std) L285=1.372/0.483 L286=113.464/32.036 L287=112.003/33.844 L522=92.705/37.433 L523=79.589/42.490 L525=69.455/49.640",522,0,0
105,276,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.024,0.688,0.887/L260=1.119,0.447,4.920/L261=11.877,3.489,3.190/L262=0.667,1.025,1.269; peak=L261 margin=6.957; split fraction/run=0.547/72; outer edges=8/655; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.232,0.744,0.953/L523=6.515,3.537,5.373/L524=6.717,1.504,1.276/L525=1.177,1.733,1.731; peak=L524 margin=0.202; split fraction/run=0.846/85; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525; row Y(mean/std) L285=1.373/0.484 L286=36.986/57.657 L287=90.516/57.887 L522=95.611/37.156 L523=81.844/43.933 L525=72.987/51.859",522,0,0
106,277,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.095,0.565,0.720/L260=1.152,0.619,4.057/L261=9.994,3.756,2.585/L262=0.814,1.095,1.203; peak=L261 margin=5.938; split fraction/run=0.561/69; outer edges=6/608; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.284,0.641,0.895/L523=6.826,3.661,5.161/L524=5.945,1.509,2.087/L525=1.261,1.496,1.747; peak=L523 margin=0.881; split fraction/run=0.127/6; outer edges=7/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
107,278,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.403,0.608,0.975/L260=1.037,0.540,4.361/L261=10.560,3.830,2.712/L262=0.848,0.914,1.319; peak=L261 margin=6.199; split fraction/run=0.570/99; outer edges=6/698; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.210,0.628,0.933/L523=1.232,0.693,0.973/L524=6.005,3.695,5.209/L525=6.584,1.168,1.283; peak=L525 margin=0.578; split fraction/run=0.846/124; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.381/0.486 L286=16.644/31.159 L287=37.495/56.951 L523=93.559/37.279 L524=82.561/42.161 L525=67.827/46.600",523,0,0
108,279,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.074,0.639,0.802/L260=1.335,0.667,4.885/L261=10.171,3.774,2.393/L262=0.749,1.042,1.298; peak=L261 margin=5.286; split fraction/run=0.631/87; outer edges=6/657; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.874,0.526,0.945/L523=1.088,0.590,0.955/L524=3.854,3.111,5.387/L525=7.596,1.385,1.387; peak=L525 margin=2.210; split fraction/run=0.813/103; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
109,280,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.134,0.603,0.928/L260=1.303,0.676,5.096/L261=9.506,3.607,2.870/L262=0.564,0.949,1.241; peak=L261 margin=4.410; split fraction/run=0.575/90; outer edges=5/703; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=0.994,0.566,0.697/L523=1.014,0.558,0.764/L524=3.829,3.457,5.309/L525=7.911,1.211,1.312; peak=L525 margin=2.602; split fraction/run=0.841/106; outer edges=6/682; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
110,281,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.946,0.628,0.816/L260=0.991,0.663,4.385/L261=9.577,3.444,2.681/L262=0.720,1.247,1.131; peak=L261 margin=5.191; split fraction/run=0.542/100; outer edges=6/708; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.092,0.535,1.289/L523=1.019,0.605,0.917/L524=5.283,3.441,5.241/L525=6.444,1.382,1.317; peak=L525 margin=1.161; split fraction/run=0.813/102; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
111,282,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=0.990,0.537,0.943/L260=0.824,0.456,4.020/L261=9.303,3.532,2.341/L262=0.578,1.000,1.103; peak=L261 margin=5.283; split fraction/run=0.607/97; outer edges=7/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.189,0.537,0.783/L523=1.039,0.541,0.830/L524=2.951,3.286,5.040/L525=8.150,1.150,1.272; peak=L525 margin=3.110; split fraction/run=0.846/107; outer edges=7/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
112,283,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.186,0.635,0.968/L260=1.032,0.768,3.173/L261=10.499,3.659,3.515/L262=0.638,1.165,1.288; peak=L261 margin=7.326; split fraction/run=0.449/52; outer edges=6/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.154,0.539,0.847/L523=0.977,0.628,0.817/L524=2.732,3.358,5.028/L525=8.560,1.142,1.031; peak=L525 margin=3.532; split fraction/run=0.827/106; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.359/0.480 L286=4.186/3.485 L287=112.064/32.396 L523=93.194/37.426 L524=89.716/36.653 L525=68.659/46.607",523,0,0
113,284,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.216,0.626,0.874/L260=1.194,0.588,3.403/L261=10.005,3.469,3.378/L262=0.663,0.914,1.063; peak=L261 margin=6.601; split fraction/run=0.430/72; outer edges=7/604; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.313,0.711,0.964/L523=2.944,3.673,5.445/L524=12.002,1.128,1.531/L525=0.863,1.249,1.120; peak=L524 margin=6.557; split fraction/run=0.827/117; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
114,285,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.200,0.510,1.073/L260=1.354,0.606,3.157/L261=12.108,3.970,5.040/L262=0.744,1.130,1.254; peak=L261 margin=8.951; split fraction/run=0.350/22; outer edges=5/618; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.148,0.740,0.932/L523=3.489,3.856,5.465/L524=10.468,1.189,1.623/L525=0.903,1.185,1.243; peak=L524 margin=5.003; split fraction/run=0.762/114; outer edges=4/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
115,286,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.189,0.585,0.945/L260=1.456,0.591,3.054/L261=11.024,3.978,3.652/L262=0.647,0.960,1.341; peak=L261 margin=7.970; split fraction/run=0.439/70; outer edges=5/606; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.259,0.684,0.886/L523=2.518,4.021,5.286/L524=11.577,1.376,1.723/L525=1.022,1.185,1.734; peak=L524 margin=6.291; split fraction/run=0.827/120; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
116,287,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.163,0.746,1.080/L260=1.879,0.665,2.824/L261=12.494,3.970,4.266/L262=0.766,1.007,1.596; peak=L261 margin=9.670; split fraction/run=0.360/50; outer edges=5/627; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.175,0.689,0.972/L523=3.801,3.975,6.085/L524=12.364,1.383,1.639/L525=1.072,1.082,1.544; peak=L524 margin=6.279; split fraction/run=0.827/121; outer edges=3/653; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
117,288,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.726,0.574,0.988/L260=1.986,0.674,3.191/L261=11.705,3.959,4.613/L262=0.588,1.032,1.111; peak=L261 margin=8.514; split fraction/run=0.402/45; outer edges=5/633; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.964,0.647,1.205/L523=4.075,4.219,5.647/L524=12.476,1.302,1.589/L525=1.063,1.193,1.347; peak=L524 margin=6.829; split fraction/run=0.804/121; outer edges=5/655; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
118,289,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.986,0.675,0.906/L260=2.086,0.748,2.340/L261=12.200,4.317,4.573/L262=0.667,1.193,1.346; peak=L261 margin=9.860; split fraction/run=0.322/25; outer edges=6/628; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.494,0.652,0.881/L523=3.040,3.332,5.445/L524=12.747,0.978,1.140/L525=1.177,1.139,1.284; peak=L524 margin=7.302; split fraction/run=0.822/104; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
119,290,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.916,0.572,1.061/L260=1.340,0.724,2.733/L261=13.230,3.435,3.814/L262=0.863,1.012,1.381; peak=L261 margin=10.497; split fraction/run=0.341/57; outer edges=5/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.452,0.550,0.975/L523=1.497,0.723,0.949/L524=3.711,3.170,5.016/L525=13.050,0.823,1.384; peak=L525 margin=8.034; split fraction/run=0.850/113; outer edges=5/629; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.380/0.485 L286=3.531/3.450 L287=111.681/31.957 L523=93.939/35.849 L524=93.456/31.941 L525=68.333/44.199",523,0,0
120,291,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.119,0.590,1.049/L260=1.392,0.612,3.086/L261=13.279,3.555,4.349/L262=1.060,0.760,1.119; peak=L261 margin=10.194; split fraction/run=0.318/48; outer edges=6/628; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.557,0.643,0.958/L523=2.838,3.231,5.506/L524=13.043,1.135,1.456/L525=1.171,1.183,1.322; peak=L524 margin=7.537; split fraction/run=0.869/136; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
121,292,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.101,0.746,1.071/L260=2.392,0.740,3.516/L261=12.798,3.256,4.495/L262=0.796,1.542,1.332; peak=L261 margin=9.282; split fraction/run=0.318/48; outer edges=7/630; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.618,0.636,0.826/L523=5.718,3.633,5.150/L524=15.086,1.976,1.740/L525=1.590,2.260,1.811; peak=L524 margin=9.368; split fraction/run=0.790/61; outer edges=6/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
122,293,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.293,0.572,1.139/L260=2.714,0.748,2.805/L261=12.861,3.296,4.344/L262=0.987,1.487,1.483; peak=L261 margin=10.056; split fraction/run=0.374/47; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=3.391,0.574,1.203/L523=2.665,0.658,1.008/L524=5.516,3.274,5.807/L525=14.719,1.679,1.593; peak=L525 margin=8.912; split fraction/run=0.822/99; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.373/0.484 L286=3.856/3.298 L287=114.792/31.350 L523=93.400/37.554 L524=97.670/39.589 L525=68.223/43.648",523,0,0
123,294,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=2.347,0.584,1.097/L260=3.055,0.857,2.599/L261=13.964,3.442,5.094/L262=0.789,1.450,1.341; peak=L261 margin=10.910; split fraction/run=0.285/23; outer edges=6/632; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.362,0.595,0.941/L523=2.946,3.886,5.815/L524=14.299,0.662,1.465/L525=1.258,0.974,1.536; peak=L524 margin=8.484; split fraction/run=0.822/149; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
124,295,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.403,0.788,1.079/L260=1.263,0.640,1.960/L261=13.715,3.878,5.118/L262=0.742,0.994,1.335; peak=L261 margin=11.755; split fraction/run=0.238/25; outer edges=5/656; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.446,0.637,0.940/L523=2.971,3.810,5.284/L524=13.933,1.012,1.494/L525=1.017,1.328,1.249; peak=L524 margin=8.649; split fraction/run=0.790/140; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
125,296,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.349,0.670,0.908/L260=1.399,0.732,1.923/L261=13.798,4.322,4.861/L262=0.860,1.143,1.118; peak=L261 margin=11.875; split fraction/run=0.257/25; outer edges=7/639; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.387,0.827,0.906/L523=3.111,4.305,5.479/L524=14.673,1.074,1.379/L525=0.939,1.413,1.477; peak=L524 margin=9.193; split fraction/run=0.794/117; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
126,297,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.161,0.625,0.966/L260=1.185,0.625,2.232/L261=13.341,4.113,4.788/L262=0.890,0.928,1.113; peak=L261 margin=11.109; split fraction/run=0.299/37; outer edges=6/684; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.501,0.694,1.065/L523=1.006,0.629,1.044/L524=3.329,3.899,5.431/L525=14.336,0.868,1.531; peak=L525 margin=8.905; split fraction/run=0.794/142; outer edges=6/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
127,298,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.412,0.616,1.037/L260=1.509,0.917,2.594/L261=14.360,4.406,4.579/L262=0.738,1.066,1.564; peak=L261 margin=11.766; split fraction/run=0.369/42; outer edges=6/626; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.276,0.674,0.996/L523=1.097,0.625,1.122/L524=2.852,4.006,5.451/L525=13.876,0.836,1.495; peak=L525 margin=8.425; split fraction/run=0.799/136; outer edges=7/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
128,299,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.416,0.694,1.176/L260=1.151,0.590,2.912/L261=14.225,4.299,4.710/L262=0.635,1.161,1.362; peak=L261 margin=11.313; split fraction/run=0.360/44; outer edges=5/706; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.678,0.818,1.240/L523=1.404,0.663,0.998/L524=3.502,4.066,5.749/L525=12.898,1.260,1.533; peak=L525 margin=7.148; split fraction/run=0.822/125; outer edges=5/714; body=7.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
129,300,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.233,0.703,1.066/L260=4.503,0.810,2.023/L261=9.235,2.876,7.007/L262=0.961,2.309,1.158; peak=L261 margin=4.731; split fraction/run=0.183/17; outer edges=6/685; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.051,0.717,1.178/L523=3.715,0.685,1.015/L524=5.572,4.826,7.753/L525=9.338,1.953,1.561; peak=L525 margin=1.586; split fraction/run=0.939/122; outer edges=8/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
130,301,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.383,0.750,1.232/L260=4.679,0.788,1.915/L261=9.887,2.859,7.274/L262=1.167,2.759,1.221; peak=L261 margin=5.207; split fraction/run=0.178/14; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.096,0.819,1.063/L523=3.659,0.729,1.098/L524=6.668,5.236,8.315/L525=10.675,2.177,1.884; peak=L525 margin=2.360; split fraction/run=0.916/116; outer edges=8/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
131,302,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.737,0.647,1.073/L260=5.224,0.918,2.054/L261=10.073,3.606,7.449/L262=1.057,1.974,1.521; peak=L261 margin=4.849; split fraction/run=0.221/19; outer edges=4/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,523,525,525,cv_inspected,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=2.308,0.718,1.108/L523=3.805,0.830,0.894/L524=6.698,5.216,8.407/L525=10.592,2.365,1.557; peak=L525 margin=2.185; split fraction/run=0.963/127; outer edges=7/714; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525; row Y(mean/std) L285=1.383/0.486 L286=3.484/3.371 L287=168.341/10.227 L523=105.987/51.163 L524=79.553/42.812 L525=74.584/57.200",523,0,0
132,303,23,260,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=3.962,0.739,0.996/L260=4.719,0.800,2.036/L261=10.079,2.932,6.691/L262=1.202,2.315,1.280; peak=L261 margin=5.360; split fraction/run=0.271/39; outer edges=7/714; body=8.0+/-2.0/714.0+/-2.0; switch onset=L261; last complete picture=L260; band bottom=L262",260,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=3.729,0.806,1.201/L523=5.541,4.764,8.300/L524=10.402,2.375,1.805/L525=1.265,1.862,2.103; peak=L524 margin=2.101; split fraction/run=0.902/123; outer edges=6/660; body=8.0+/-2.0/713.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
133,304,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.705,0.862,1.071/L260=5.153,0.973,2.707/L261=9.727,2.637,7.008/L262=1.301,2.811,1.275; peak=L261 margin=4.574; split fraction/run=0.300/47; outer edges=6/686; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,522,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=3.768,0.820,1.070/L523=6.389,5.201,8.426/L524=11.523,2.090,1.810/L525=1.057,1.848,1.785; peak=L524 margin=3.097; split fraction/run=0.860/118; outer edges=7/663; body=7.0+/-2.0/714.0+/-2.0; switch onset=L523; last complete picture=L522; band bottom=L525",522,0,0
134,305,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.976,0.622,1.097/L260=5.078,0.693,4.370/L261=9.604,2.715,4.998/L262=1.187,2.757,1.171; peak=L261 margin=4.526; split fraction/run=0.341/58; outer edges=6/608; body=7.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.255,0.650,0.996/L523=3.857,0.609,0.966/L524=6.759,5.134,8.584/L525=11.195,2.256,2.047; peak=L525 margin=2.611; split fraction/run=0.888/142; outer edges=5/661; body=8.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
135,306,23,259,262,262,direct,"SP recording; raw first picture row L23; raster slot carries SP field 2 of the preceding unit; raw three-third displacement L259=1.798,0.723,0.987/L260=5.665,0.910,4.921/L261=10.137,2.985,5.704/L262=1.221,2.677,1.368; peak=L261 margin=4.472; split fraction/run=0.355/51; outer edges=6/606; body=8.0+/-2.0/714.0+/-2.0; switch onset=L260; last complete picture=L259; band bottom=L262",259,286,523,525,525,direct,"SP recording; raw first picture row L286; raster slot carries SP field 1 of this unit; raw three-third displacement L522=1.255,0.694,1.089/L523=1.579,0.630,0.944/L524=8.932,6.028,8.657/L525=9.741,3.345,1.702; peak=L525 margin=0.809; split fraction/run=0.869/126; outer edges=5/661; body=7.0+/-2.0/713.0+/-2.0; switch onset=L524; last complete picture=L523; band bottom=L525",523,0,0
