capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_first_line,switch_first_line,dp,ds,previous_status,status,raw_rows
w_2100s,303,2213,2,288,288,522,522,0,0,censored,censored,L288=151.537/23.484 L521=120.303/76.084 L522=120.614/76.605 L525=10.767/0.727 L526=1.378/0.494 L527=16.000/0.000
w_2100s,304,2214,1,25,25,261,261,0,0,censored,censored,L25=111.480/16.817 L260=122.258/77.190 L261=19.742/14.014 L262=11.261/0.993 L263=1.372/0.499 L264=1.350/0.477
w_2100s,304,2214,2,288,288,522,522,0,0,censored,censored,L288=155.922/25.856 L521=120.727/76.422 L522=120.703/76.883 L525=10.773/0.748 L526=1.378/0.504 L527=16.000/0.000
w_2100s,305,2215,1,25,25,261,261,0,0,censored,censored,L25=111.278/15.556 L260=121.803/77.698 L261=19.995/14.038 L262=10.703/0.885 L263=1.358/0.483 L264=1.369/0.482
w_2100s,305,2215,2,288,288,522,522,0,0,censored,censored,L288=156.320/25.788 L521=121.248/77.215 L522=122.231/77.603 L525=10.745/0.737 L526=1.378/0.504 L527=16.000/0.000
w_2100s,306,2216,1,25,24,261,260,-1,-1,censored,censored,L24=112.509/15.794 L259=122.381/78.022 L260=18.731/13.087 L262=10.537/0.681 L263=1.389/0.494
w_2100s,306,2216,2,288,288,522,522,0,0,censored,censored,L288=155.109/24.682 L521=120.620/77.557 L522=119.750/78.263 L525=10.817/0.711 L526=1.380/0.504 L527=16.000/0.000
w_2100s,307,2217,1,24,25,260,261,1,1,censored,censored,L25=110.325/16.876 L260=121.280/78.196 L261=18.330/12.723 L262=10.359/0.762 L263=1.392/0.491 L264=1.381/0.486
w_2100s,307,2217,2,288,288,522,522,0,0,censored,censored,L288=153.492/25.600 L521=121.094/77.750 L522=121.058/78.642 L525=10.783/0.730 L526=1.389/0.506 L527=16.000/0.000
w_2100s,308,2218,1,25,25,261,261,0,0,censored,censored,L25=110.338/16.848 L260=121.814/78.461 L261=19.247/13.532 L262=10.378/0.854 L263=1.378/0.494 L264=1.366/0.482
w_2100s,308,2218,2,288,288,522,522,0,0,censored,censored,L288=151.756/26.542 L521=121.452/77.899 L522=122.022/78.488 L525=10.802/0.746 L526=1.378/0.504 L527=16.000/0.000
w_2100s,309,2219,1,25,25,261,261,0,0,censored,censored,L25=113.555/16.477 L260=120.380/78.828 L261=17.902/11.745 L262=10.645/0.877 L263=1.383/0.496 L264=1.366/0.482
w_2100s,309,2219,2,288,288,522,522,0,0,censored,censored,L288=155.170/25.555 L521=120.412/78.570 L522=121.319/79.618 L525=10.592/0.699 L526=1.378/0.494 L527=16.000/0.000
w_2100s,310,2220,1,25,25,261,261,0,0,censored,censored,L25=114.509/13.459 L260=121.609/80.060 L261=18.872/12.968 L262=11.036/0.879 L263=1.384/0.496 L264=1.359/0.480
w_2100s,310,2220,2,288,288,522,522,0,0,censored,censored,L288=158.139/22.711 L521=121.923/80.077 L522=122.130/80.361 L525=10.947/0.748 L526=1.377/0.494 L527=16.000/0.000
w_2100s,311,2221,1,25,25,261,261,0,0,censored,censored,L25=116.750/13.822 L260=122.361/80.734 L261=18.488/11.758 L262=11.484/0.967 L263=1.372/0.487 L264=1.372/0.483
w_2100s,311,2221,2,288,288,522,522,0,0,censored,censored,L288=159.436/21.547 L521=121.044/79.787 L522=124.820/80.049 L525=10.870/0.756 L526=1.367/0.501 L527=16.000/0.000
w_2100s,312,2222,1,25,24,261,260,-1,-1,censored,censored,L24=115.270/13.535 L259=122.517/81.037 L260=19.148/12.267 L262=10.875/0.716 L263=1.369/0.486
w_2100s,312,2222,2,288,288,522,523,0,1,censored,censored,L288=160.383/22.355 L522=120.767/80.552 L523=11.455/0.956 L525=11.169/0.794 L526=1.386/0.506 L527=16.000/0.000
w_2100s,313,2223,1,24,24,260,260,0,0,censored,censored,L24=114.542/16.705 L259=121.444/80.993 L260=18.223/11.182 L262=10.973/0.742 L263=1.383/0.489
w_2100s,313,2223,2,288,288,523,523,0,0,censored,censored,L288=156.917/23.669 L522=120.341/80.728 L523=11.303/0.872 L525=11.031/0.768 L526=1.377/0.494 L527=16.000/0.000
w_2100s,314,2224,1,24,24,260,260,0,0,censored,censored,L24=114.864/15.225 L259=122.333/81.043 L260=18.384/11.047 L262=11.011/0.723 L263=1.375/0.487
w_2100s,314,2224,2,288,288,523,522,0,-1,censored,censored,L288=157.139/24.088 L521=121.098/80.486 L522=121.725/80.426 L525=10.972/0.800 L526=1.373/0.515 L527=16.000/0.000
w_2100s,315,2225,1,24,25,260,261,1,1,censored,censored,L25=113.609/15.897 L260=123.233/81.304 L261=18.800/12.229 L262=11.369/1.013 L263=1.381/0.486 L264=1.386/0.487
w_2100s,315,2225,2,288,288,522,522,0,0,censored,censored,L288=156.359/23.284 L521=121.742/80.562 L522=122.186/80.725 L525=11.127/0.734 L526=1.373/0.493 L527=16.000/0.000
w_2100s,316,2226,1,25,25,261,261,0,0,censored,censored,L25=115.928/14.992 L260=121.817/81.436 L261=18.103/12.409 L262=11.569/0.974 L263=1.394/0.501 L264=1.364/0.481
w_2100s,316,2226,2,288,288,522,523,0,1,censored,censored,L288=162.327/24.554 L522=120.678/80.965 L523=11.691/0.990 L525=10.986/0.759 L526=1.363/0.512 L527=16.000/0.000
w_2100s,317,2227,1,25,25,261,261,0,0,censored,censored,L25=116.219/14.546 L260=122.161/81.406 L261=18.450/11.761 L262=11.741/0.959 L263=1.391/0.494 L264=1.381/0.486
w_2100s,317,2227,2,288,288,523,523,0,0,censored,censored,L288=160.456/24.090 L522=122.614/81.195 L523=12.002/1.041 L525=10.891/0.744 L526=1.391/0.507 L527=16.000/0.000
w_2100s,318,2228,1,25,25,261,261,0,0,censored,censored,L25=116.275/14.966 L260=122.300/81.089 L261=18.353/12.016 L262=11.223/0.991 L263=1.395/0.498 L264=1.378/0.485
w_2100s,318,2228,2,288,288,523,523,0,0,censored,censored,L288=160.619/21.300 L522=122.209/81.046 L523=11.605/0.909 L525=11.041/0.728 L526=1.380/0.495 L527=16.000/0.000
w_2100s,319,2229,1,25,24,261,260,-1,-1,censored,censored,L24=116.716/15.254 L259=124.316/81.395 L260=18.889/11.829 L262=10.869/0.734 L263=1.372/0.490
w_2100s,319,2229,2,288,288,523,523,0,0,censored,censored,L288=161.727/20.455 L522=123.317/80.932 L523=11.741/0.956 L525=10.778/0.759 L526=1.384/0.496 L527=16.000/0.000
w_2100s,320,2230,1,24,24,260,260,0,0,censored,censored,L24=117.898/15.373 L259=124.041/79.874 L260=19.377/12.508 L262=11.050/0.740 L263=1.356/0.485
w_2100s,320,2230,2,288,288,523,523,0,0,censored,censored,L288=162.653/21.414 L522=125.000/80.098 L523=12.089/1.032 L525=11.205/0.740 L526=1.386/0.506 L527=16.000/0.000
w_2100s,321,2231,1,24,24,260,260,0,0,censored,censored,L24=119.005/15.023 L259=122.698/78.502 L260=20.216/15.904 L262=10.642/0.721 L263=1.389/0.500
w_2100s,321,2231,2,288,288,523,523,0,0,censored,censored,L288=160.175/21.433 L522=123.831/79.169 L523=10.722/0.941 L525=10.755/0.738 L526=1.397/0.520 L527=16.000/0.000
w_2100s,322,2232,1,24,24,260,260,0,0,censored,censored,L24=117.570/15.704 L259=124.267/79.188 L260=19.292/13.665 L262=10.631/0.765 L263=1.375/0.487
w_2100s,322,2232,2,288,288,523,523,0,0,censored,censored,L288=163.242/21.776 L522=123.427/79.175 L523=11.484/0.973 L525=10.775/0.728 L526=1.389/0.497 L527=16.000/0.000
w_2100s,323,2233,1,24,24,260,260,0,0,censored,censored,L24=117.531/15.405 L259=124.139/79.249 L260=19.909/13.566 L262=10.961/0.748 L263=1.391/0.497
w_2100s,323,2233,2,288,288,523,523,0,0,censored,censored,L288=160.150/21.850 L522=125.027/79.878 L523=11.683/0.868 L525=11.134/0.681 L526=1.386/0.518 L527=16.000/0.000
w_2100s,324,2234,1,24,24,260,260,0,0,censored,censored,L24=118.006/15.319 L259=124.255/79.871 L260=19.150/13.205 L262=10.691/0.740 L263=1.383/0.492
w_2100s,324,2234,2,288,288,523,523,0,0,censored,censored,L288=163.852/22.418 L522=123.397/79.589 L523=11.520/0.868 L525=10.861/0.759 L526=1.369/0.502 L527=16.000/0.000
w_2100s,325,2235,1,24,25,260,261,1,1,censored,censored,L25=118.847/14.399 L260=123.519/80.157 L261=19.027/13.063 L262=11.177/0.914 L263=1.387/0.494 L264=1.400/0.490
w_2100s,325,2235,2,288,288,523,523,0,0,censored,censored,L288=160.266/22.414 L522=123.139/80.370 L523=11.475/0.851 L525=10.761/0.705 L526=1.369/0.514 L527=16.000/0.000
w_2100s,326,2236,1,25,25,261,261,0,0,censored,censored,L25=118.552/14.258 L260=123.695/80.497 L261=19.208/12.647 L262=11.134/0.952 L263=1.380/0.501 L264=1.366/0.482
w_2100s,326,2236,2,288,288,523,523,0,0,censored,censored,L288=165.689/22.775 L522=122.552/79.895 L523=11.653/0.867 L525=10.939/0.723 L526=1.391/0.507 L527=16.000/0.000
w_2100s,327,2237,1,25,24,261,260,-1,-1,censored,censored,L24=119.283/13.573 L259=123.373/81.076 L260=18.828/12.748 L262=10.998/0.723 L263=1.373/0.487
w_2100s,327,2237,2,288,288,523,522,0,-1,censored,censored,L288=163.772/23.349 L521=122.866/80.383 L522=122.616/80.474 L525=10.789/0.746 L526=1.397/0.499 L527=16.000/0.000
w_2100s,328,2238,1,24,25,260,261,1,1,censored,censored,L25=118.994/16.609 L260=123.702/80.707 L261=19.278/13.201 L262=11.622/0.897 L263=1.403/0.494 L264=1.369/0.482
w_2100s,328,2238,2,288,288,522,522,0,0,censored,censored,L288=165.150/25.395 L521=121.370/79.845 L522=121.220/80.550 L525=10.934/0.684 L526=1.352/0.497 L527=16.000/0.000
w_2100s,329,2239,1,25,24,261,260,-1,-1,censored,censored,L24=113.188/14.050 L259=119.975/79.734 L260=17.486/11.187 L262=10.842/0.724 L263=1.383/0.492
w_2100s,329,2239,2,288,288,522,522,0,0,censored,censored,L288=151.994/23.763 L521=120.872/80.123 L522=121.706/80.323 L525=10.944/0.746 L526=1.384/0.505 L527=16.000/0.000
w_2100s,330,2240,1,24,25,260,261,1,1,censored,censored,L25=113.603/14.377 L260=119.672/79.879 L261=17.152/11.440 L262=10.512/0.896 L263=1.398/0.490 L264=1.375/0.484
w_2100s,330,2240,2,288,288,522,522,0,0,censored,censored,L288=154.992/23.766 L521=120.541/79.905 L522=121.188/80.103 L525=10.925/0.740 L526=1.372/0.502 L527=16.000/0.000
w_2100s,331,2241,1,25,25,261,261,0,0,censored,censored,L25=108.795/17.321 L260=120.100/79.740 L261=17.317/10.342 L262=11.319/0.824 L263=1.369/0.486 L264=1.363/0.481
w_2100s,331,2241,2,288,288,522,522,0,0,censored,censored,L288=151.016/25.896 L521=120.777/79.805 L522=121.958/80.014 L525=11.083/0.699 L526=1.381/0.505 L527=16.000/0.000
w_2100s,332,2242,1,25,25,261,261,0,0,censored,censored,L25=114.639/16.357 L260=120.816/80.084 L261=17.991/11.270 L262=11.191/0.859 L263=1.386/0.496 L264=1.380/0.485
w_2100s,332,2242,2,288,288,522,522,0,0,censored,censored,L288=155.037/26.339 L521=119.380/79.795 L522=119.994/79.631 L525=10.808/0.722 L526=1.400/0.509 L527=16.000/0.000
w_2100s,333,2243,1,25,24,261,260,-1,-1,censored,censored,L24=118.055/15.707 L259=121.409/79.706 L260=17.163/9.251 L262=10.894/0.730 L263=1.370/0.496
w_2100s,333,2243,2,288,288,522,522,0,0,censored,censored,L288=159.939/23.882 L521=119.527/79.720 L522=120.647/79.975 L525=11.002/0.715 L526=1.387/0.497 L527=16.000/0.000
w_2100s,334,2244,1,24,24,260,260,0,0,censored,censored,L24=118.839/13.891 L259=121.394/80.960 L260=17.839/10.766 L262=10.961/0.694 L263=1.387/0.490
w_2100s,334,2244,2,288,288,522,522,0,0,censored,censored,L288=164.208/25.704 L521=120.028/80.338 L522=121.436/80.659 L525=10.914/0.763 L526=1.369/0.502 L527=16.000/0.000
w_2100s,335,2245,1,24,25,260,261,1,1,censored,censored,L25=118.897/13.801 L260=121.016/80.791 L261=16.822/9.298 L262=10.948/0.911 L263=1.372/0.490 L264=1.381/0.486
w_2100s,335,2245,2,288,288,522,522,0,0,censored,censored,L288=164.684/24.898 L521=120.139/81.017 L522=121.658/81.215 L525=10.756/0.731 L526=1.375/0.515 L527=16.000/0.000
w_2100s,336,2246,1,25,25,261,261,0,0,censored,censored,L25=119.781/13.474 L260=120.744/81.092 L261=16.680/8.634 L262=11.280/0.863 L263=1.372/0.493 L264=1.363/0.481
w_2100s,336,2246,2,288,288,522,523,0,1,censored,censored,L288=165.492/24.400 L522=120.912/80.941 L523=11.348/0.853 L525=10.812/0.770 L526=1.373/0.493 L527=16.000/0.000
w_2100s,337,2247,1,25,25,261,261,0,0,censored,censored,L25=120.042/13.260 L260=119.548/81.087 L261=18.197/11.915 L262=10.992/0.930 L263=1.378/0.488 L264=1.380/0.485
w_2100s,337,2247,2,288,288,523,523,0,0,censored,censored,L288=164.536/24.559 L522=120.272/81.268 L523=10.417/0.928 L525=10.689/0.780 L526=1.392/0.519 L527=16.000/0.000
w_2100s,338,2248,1,25,24,261,260,-1,-1,censored,censored,L24=118.884/14.038 L259=120.184/81.654 L260=17.059/9.226 L262=10.770/0.772 L263=1.392/0.498
w_2100s,338,2248,2,288,288,523,522,0,-1,censored,censored,L288=165.733/24.627 L521=120.027/80.929 L522=121.247/81.537 L525=10.880/0.720 L526=1.389/0.506 L527=16.000/0.000
w_2100s,339,2249,1,24,25,260,261,1,1,censored,censored,L25=119.433/14.548 L260=119.672/81.156 L261=17.331/10.175 L262=11.098/0.863 L263=1.369/0.486 L264=1.377/0.485
w_2100s,339,2249,2,288,288,522,523,0,1,censored,censored,L288=163.095/24.715 L522=119.819/81.945 L523=10.836/0.910 L525=10.702/0.735 L526=1.386/0.506 L527=16.000/0.000
w_2100s,340,2250,1,25,24,261,260,-1,-1,censored,censored,L24=120.125/14.287 L259=120.164/81.709 L260=18.077/11.296 L262=10.922/0.718 L263=1.372/0.493
w_2100s,340,2250,2,288,288,523,522,0,-1,censored,censored,L288=164.033/23.407 L521=120.097/81.508 L522=120.641/81.783 L525=10.795/0.723 L526=1.383/0.496 L527=16.000/0.000
w_2100s,341,2251,1,24,25,260,261,1,1,censored,censored,L25=120.302/13.520 L260=120.430/81.641 L261=16.953/8.887 L262=11.338/0.872 L263=1.363/0.484 L264=1.370/0.483
w_2100s,341,2251,2,288,288,522,523,0,1,censored,censored,L288=164.559/23.827 L522=119.791/81.623 L523=11.120/0.918 L525=10.662/0.711 L526=1.386/0.518 L527=16.000/0.000
w_2100s,342,2252,1,25,25,261,261,0,0,censored,censored,L25=121.839/13.383 L260=119.892/81.828 L261=17.950/11.140 L262=11.009/0.868 L263=1.373/0.490 L264=1.397/0.489
w_2100s,342,2252,2,288,288,523,523,0,0,censored,censored,L288=163.662/23.440 L522=120.400/81.498 L523=11.059/0.819 L525=10.717/0.691 L526=1.383/0.505 L527=16.000/0.000
w_2100s,343,2253,1,25,25,261,261,0,0,censored,censored,L25=119.192/14.676 L260=118.950/81.273 L261=18.045/11.315 L262=11.106/0.847 L263=1.397/0.492 L264=1.369/0.482
w_2100s,343,2253,2,288,288,523,523,0,0,censored,censored,L288=163.963/23.464 L522=119.050/81.594 L523=11.430/0.929 L525=10.892/0.704 L526=1.389/0.497 L527=16.000/0.000
w_2100s,344,2254,1,25,24,261,260,-1,-1,censored,censored,L24=120.902/12.336 L259=118.787/81.371 L260=17.192/8.785 L262=10.917/0.701 L263=1.377/0.485
w_2100s,344,2254,2,288,288,523,523,0,0,censored,censored,L288=164.709/22.692 L522=119.862/81.674 L523=11.517/0.906 L525=10.902/0.690 L526=1.398/0.508 L527=16.000/0.000
w_2100s,345,2255,1,24,24,260,260,0,0,censored,censored,L24=120.089/14.877 L259=118.741/81.105 L260=17.789/11.499 L262=10.586/0.653 L263=1.398/0.502
w_2100s,345,2255,2,288,288,523,523,0,0,censored,censored,L288=165.159/22.484 L522=118.559/80.834 L523=11.209/0.868 L525=10.863/0.722 L526=1.381/0.505 L527=16.000/0.000
w_2100s,346,2256,1,24,24,260,260,0,0,censored,censored,L24=120.409/13.452 L259=118.497/80.836 L260=17.728/11.254 L262=10.652/0.711 L263=1.381/0.492
w_2100s,346,2256,2,288,288,523,522,0,-1,censored,censored,L288=166.448/23.796 L521=118.580/80.010 L522=119.278/80.809 L525=10.745/0.693 L526=1.383/0.505 L527=16.000/0.000
w_2100s,347,2257,1,24,25,260,261,1,1,censored,censored,L25=120.027/13.484 L260=120.145/80.281 L261=18.387/11.850 L262=11.287/0.935 L263=1.361/0.487 L264=1.372/0.483
w_2100s,347,2257,2,288,288,522,523,0,1,censored,censored,L288=167.086/23.269 L522=118.864/80.298 L523=11.158/0.984 L525=10.706/0.704 L526=1.387/0.497 L527=16.000/0.000
w_2100s,348,2258,1,25,24,261,260,-1,-1,censored,censored,L24=119.141/14.657 L259=117.772/79.454 L260=17.959/11.547 L262=10.620/0.734 L263=1.375/0.491
w_2100s,348,2258,2,288,288,523,523,0,0,censored,censored,L288=164.834/22.127 L522=118.994/80.314 L523=10.989/0.919 L525=10.637/0.724 L526=1.370/0.502 L527=16.000/0.000
w_2100s,349,2259,1,24,25,260,261,1,1,censored,censored,L25=120.605/15.520 L260=119.244/79.721 L261=18.992/13.029 L262=11.328/0.895 L263=1.403/0.494 L264=1.359/0.480
w_2100s,349,2259,2,288,288,523,523,0,0,censored,censored,L288=165.966/21.921 L522=118.355/80.183 L523=11.358/0.933 L525=11.073/0.700 L526=1.380/0.531 L527=16.000/0.000
w_2100s,350,2260,1,25,25,261,261,0,0,censored,censored,L25=121.267/13.878 L260=119.489/79.713 L261=19.036/12.604 L262=11.194/0.873 L263=1.356/0.489 L264=1.359/0.480
w_2100s,350,2260,2,288,288,523,523,0,0,censored,censored,L288=167.627/22.199 L522=118.091/79.506 L523=11.442/0.848 L525=11.089/0.666 L526=1.387/0.518 L527=16.000/0.000
w_2100s,351,2261,1,25,24,261,260,-1,-1,censored,censored,L24=121.317/13.556 L259=119.416/80.010 L260=19.486/13.296 L262=10.848/0.773 L263=1.389/0.494
w_2100s,351,2261,2,288,288,523,523,0,0,censored,censored,L288=165.256/22.163 L522=118.080/79.416 L523=11.278/0.897 L525=11.003/0.748 L526=1.378/0.516 L527=16.000/0.000
w_2100s,352,2262,1,24,24,260,260,0,0,censored,censored,L24=120.341/13.775 L259=118.272/79.626 L260=18.913/11.498 L262=11.181/0.681 L263=1.398/0.511
w_2100s,352,2262,2,288,288,523,523,0,0,censored,censored,L288=166.216/22.107 L522=118.681/79.657 L523=11.405/0.944 L525=10.988/0.707 L526=1.375/0.494 L527=16.000/0.000
w_2100s,353,2263,1,24,25,260,261,1,1,censored,censored,L25=120.886/13.505 L260=119.555/79.510 L261=19.272/12.330 L262=11.542/0.890 L263=1.394/0.501 L264=1.384/0.486
w_2100s,353,2263,2,288,288,523,523,0,0,censored,censored,L288=165.794/21.609 L522=118.319/79.617 L523=11.909/0.907 L525=11.141/0.656 L526=1.370/0.514 L527=16.000/0.000
w_2100s,354,2264,1,25,24,261,260,-1,-1,censored,censored,L24=120.197/13.719 L259=118.330/79.595 L260=19.559/12.131 L262=11.086/0.718 L263=1.378/0.485
w_2100s,354,2264,2,288,288,523,523,0,0,censored,censored,L288=166.327/22.454 L522=118.733/79.615 L523=11.880/0.981 L525=10.945/0.697 L526=1.383/0.505 L527=16.000/0.000
w_2100s,355,2265,1,24,25,260,261,1,1,censored,censored,L25=120.508/13.104 L260=119.939/79.775 L261=19.383/12.435 L262=11.256/0.937 L263=1.370/0.496 L264=1.378/0.485
w_2100s,355,2265,2,288,288,523,523,0,0,censored,censored,L288=166.480/22.371 L522=118.994/78.986 L523=11.609/0.934 L525=10.919/0.711 L526=1.370/0.502 L527=16.000/0.000
w_2100s,356,2266,1,25,24,261,260,-1,-1,censored,censored,L24=120.444/12.808 L259=118.050/79.546 L260=19.589/12.606 L262=10.617/0.762 L263=1.389/0.494
w_2100s,356,2266,2,288,288,523,523,0,0,censored,censored,L288=164.883/22.568 L522=119.284/79.439 L523=11.681/0.871 L525=11.191/0.708 L526=1.380/0.504 L527=16.000/0.000
w_2100s,357,2267,1,24,24,260,260,0,0,censored,censored,L24=120.456/12.525 L259=117.898/79.886 L260=18.444/11.584 L262=11.011/0.719 L263=1.384/0.493
w_2100s,357,2267,2,288,288,523,523,0,0,censored,censored,L288=163.598/22.415 L522=117.333/79.455 L523=11.392/0.890 L525=10.963/0.688 L526=1.375/0.494 L527=16.000/0.000
w_2100s,358,2268,1,24,24,260,260,0,0,censored,censored,L24=119.905/13.224 L259=119.709/80.344 L260=18.708/11.728 L262=10.852/0.715 L263=1.384/0.493
w_2100s,358,2268,2,288,288,523,523,0,0,censored,censored,L288=166.613/23.546 L522=117.805/80.473 L523=11.483/0.808 L525=11.123/0.646 L526=1.387/0.497 L527=16.000/0.000
w_2100s,359,2269,1,24,25,260,261,1,1,censored,censored,L25=120.014/12.969 L260=118.795/80.301 L261=17.786/10.417 L262=10.725/0.915 L263=1.372/0.487 L264=1.384/0.486
w_2100s,359,2269,2,288,288,523,523,0,0,censored,censored,L288=164.730/22.860 L522=117.708/80.583 L523=11.422/0.922 L525=10.812/0.722 L526=1.387/0.518 L527=16.000/0.000
w_2100s,360,2270,1,25,24,261,260,-1,-1,censored,censored,L24=120.677/12.479 L259=117.316/80.600 L260=18.181/11.397 L262=10.936/0.725 L263=1.380/0.495
w_2100s,360,2270,2,288,288,523,523,0,0,censored,censored,L288=163.206/22.784 L522=118.653/80.976 L523=11.667/0.895 L525=11.202/0.715 L526=1.391/0.497 L527=16.000/0.000
w_2100s,361,2271,1,24,25,260,261,1,1,censored,censored,L25=120.752/12.707 L260=116.802/80.433 L261=17.483/9.643 L262=11.061/0.926 L263=1.384/0.490 L264=1.378/0.485
w_2100s,361,2271,2,288,288,523,523,0,0,censored,censored,L288=162.900/22.266 L522=118.094/80.805 L523=11.361/0.882 L525=10.883/0.696 L526=1.386/0.496 L527=16.000/0.000
w_2100s,362,2272,1,25,25,261,261,0,0,censored,censored,L25=120.005/12.730 L260=118.439/81.383 L261=17.825/10.706 L262=10.658/0.879 L263=1.384/0.493 L264=1.363/0.481
w_2100s,362,2272,2,288,288,523,522,0,-1,censored,censored,L288=166.139/23.405 L521=118.072/80.905 L522=118.816/81.675 L525=10.689/0.704 L526=1.403/0.509 L527=16.000/0.000
w_2100s,363,2273,1,25,25,261,261,0,0,censored,censored,L25=120.745/13.500 L260=118.100/81.676 L261=17.161/9.137 L262=11.353/0.912 L263=1.383/0.492 L264=1.383/0.486
w_2100s,363,2273,2,288,288,522,523,0,1,censored,censored,L288=163.453/22.323 L522=118.319/81.240 L523=12.159/1.006 L525=10.984/0.796 L526=1.359/0.489 L527=16.000/0.000
w_2100s,364,2274,1,25,24,261,260,-1,-1,censored,censored,L24=120.830/13.529 L259=118.192/81.726 L260=16.881/9.183 L262=10.964/0.744 L263=1.381/0.486
w_2100s,364,2274,2,288,288,523,522,0,-1,censored,censored,L288=166.997/25.377 L521=117.133/81.328 L522=118.175/81.910 L525=11.047/0.751 L526=1.366/0.491 L527=16.000/0.000
w_2100s,365,2275,1,24,25,260,261,1,1,censored,censored,L25=120.644/12.686 L260=118.477/82.534 L261=16.247/8.577 L262=10.662/0.858 L263=1.363/0.487 L264=1.377/0.485
w_2100s,365,2275,2,288,288,522,522,0,0,censored,censored,L288=166.544/26.130 L521=117.463/81.712 L522=117.084/82.278 L525=10.958/0.760 L526=1.395/0.520 L527=16.000/0.000
w_2100s,366,2276,1,25,25,261,261,0,0,censored,censored,L25=120.094/12.506 L260=118.414/83.372 L261=16.444/8.367 L262=10.753/0.890 L263=1.381/0.492 L264=1.378/0.485
w_2100s,366,2276,2,288,288,522,523,0,1,censored,censored,L288=166.931/25.169 L522=115.761/82.408 L523=11.634/0.843 L525=11.009/0.739 L526=1.381/0.505 L527=16.000/0.000
w_2100s,367,2277,1,25,24,261,260,-1,-1,censored,censored,L24=118.802/12.779 L259=116.736/83.120 L260=16.650/9.558 L262=10.823/0.788 L263=1.375/0.497
w_2100s,367,2277,2,288,288,523,523,0,0,censored,censored,L288=166.945/24.409 L522=116.480/82.294 L523=11.344/0.947 L525=10.998/0.702 L526=1.406/0.510 L527=16.000/0.000
w_2100s,368,2278,1,24,24,260,260,0,0,censored,censored,L24=119.497/13.081 L259=117.634/83.264 L260=16.552/8.914 L262=10.762/0.731 L263=1.373/0.493
w_2100s,368,2278,2,288,288,523,523,0,0,censored,censored,L288=166.959/24.526 L522=117.081/83.415 L523=11.297/0.935 L525=10.998/0.704 L526=1.406/0.501 L527=16.000/0.000
w_2100s,369,2279,1,24,24,260,260,0,0,censored,censored,L24=121.427/13.133 L259=117.023/82.761 L260=16.536/8.296 L262=10.861/0.765 L263=1.389/0.491
w_2100s,369,2279,2,288,288,523,523,0,0,censored,censored,L288=166.083/23.428 L522=115.869/82.627 L523=11.058/0.832 L525=10.986/0.730 L526=1.373/0.503 L527=16.000/0.000
w_2100s,370,2280,1,24,24,260,260,0,0,censored,censored,L24=120.625/13.102 L259=116.436/82.797 L260=16.873/8.286 L262=10.745/0.756 L263=1.372/0.493
w_2100s,370,2280,2,288,288,523,522,0,-1,censored,censored,L288=165.331/23.636 L521=117.053/82.063 L522=117.517/82.643 L525=10.966/0.722 L526=1.373/0.493 L527=16.000/0.000
w_2100s,371,2281,1,24,24,260,260,0,0,censored,censored,L24=120.941/13.787 L259=116.670/82.031 L260=17.514/9.147 L262=10.970/0.787 L263=1.408/0.498
w_2100s,371,2281,2,288,288,522,523,0,1,censored,censored,L288=163.992/22.755 L522=115.317/81.959 L523=11.080/0.911 L525=10.828/0.751 L526=1.381/0.505 L527=16.000/0.000
w_2100s,372,2282,1,24,24,260,260,0,0,censored,censored,L24=118.736/12.903 L259=116.756/81.640 L260=17.619/9.580 L262=10.856/0.763 L263=1.372/0.499
w_2100s,372,2282,2,288,288,523,523,0,0,censored,censored,L288=165.903/22.929 L522=116.052/81.829 L523=11.336/0.918 L525=11.139/0.665 L526=1.364/0.491 L527=16.000/0.000
w_2100s,373,2283,1,24,25,260,261,1,1,censored,censored,L25=121.350/13.418 L260=116.713/81.730 L261=17.486/10.731 L262=11.097/0.882 L263=1.375/0.494 L264=1.384/0.486
w_2100s,373,2283,2,288,288,523,522,0,-1,censored,censored,L288=167.392/22.924 L521=115.731/81.295 L522=115.877/81.719 L525=10.766/0.730 L526=1.387/0.506 L527=16.000/0.000
w_2100s,374,2284,1,25,25,261,261,0,0,censored,censored,L25=121.100/13.351 L260=116.622/81.714 L261=18.217/11.254 L262=11.570/0.971 L263=1.395/0.498 L264=1.375/0.484
w_2100s,374,2284,2,288,288,522,522,0,0,censored,censored,L288=170.023/23.224 L521=115.805/81.484 L522=116.694/81.546 L525=10.919/0.720 L526=1.386/0.506 L527=16.000/0.000
w_2100s,375,2285,1,25,25,261,261,0,0,censored,censored,L25=120.708/12.669 L260=115.336/81.878 L261=17.548/11.199 L262=11.503/0.957 L263=1.386/0.493 L264=1.377/0.485
w_2100s,375,2285,2,288,288,522,522,0,0,censored,censored,L288=165.969/22.898 L521=114.856/81.426 L522=114.828/81.335 L525=11.020/0.715 L526=1.383/0.517 L527=16.000/0.000
w_2100s,376,2286,1,25,25,261,261,0,0,censored,censored,L25=120.050/13.597 L260=116.036/81.966 L261=18.248/11.216 L262=11.762/0.995 L263=1.375/0.497 L264=1.384/0.486
w_2100s,376,2286,2,288,288,522,523,0,1,censored,censored,L288=167.502/22.677 L522=115.389/81.716 L523=11.783/0.961 L525=10.866/0.712 L526=1.373/0.503 L527=16.000/0.000
