ordinal,counter,f1_picture_top_line,f1_bottom_line,f1_hs_partial_line,f1_last_recorded_line,f1_method,f1_note,f1_direct_bottom_candidate,f2_picture_top_line,f2_bottom_line,f2_hs_partial_line,f2_last_recorded_line,f2_method,f2_note,f2_direct_bottom_candidate,applied_d1,applied_d2
376,2286,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.300/0.254/0.057; direct edge candidate=L260; body edge positions=11/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.268/0.398/0.015; direct edge candidate=L522; body edge positions=10/714,522,3,2
377,2287,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.245/0.522/0.045; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.277/0.462/0.015; direct edge candidate=L522; body edge positions=10/714,522,3,2
378,2288,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.584/0.051/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.473/0.038/0.016; direct edge candidate=L521; body edge positions=11/714,521,2,2
379,2289,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.496/0.057/0.016; direct edge candidate=L259; body edge positions=11/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.598/0.038/0.016; direct edge candidate=L521; body edge positions=10/714,521,2,2
380,2290,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.574/0.442/0.057; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.492/0.400/0.015; direct edge candidate=L522; body edge positions=10/714,522,3,2
381,2291,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.367/0.057/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.296/0.050/0.008; direct edge candidate=L521; body edge positions=10/714,521,2,2
382,2292,26,260,261,262,cv_inspected,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.370/0.263/0.051; direct edge candidate=L260; body edge positions=10/714; magnified raw rows resolve L260; row Y(mean/std) L25=119.403/15.179 L26=169.552/23.740 L27=155.050/24.796 L259=115.514/83.124 L260=115.987/83.058 L261=17.350/9.845 L262=11.434/0.931,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.283/0.044/0.016; direct edge candidate=L521; body edge positions=10/714,521,3,2
383,2293,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.194/0.453/0.057; direct edge candidate=L260; body edge positions=10/714,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.225/0.038/0.008; direct edge candidate=L521; body edge positions=10/714,521,3,2
384,2294,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.545/0.044/0.016; direct edge candidate=L259; body edge positions=10/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.339/0.045/0.008; direct edge candidate=L521; body edge positions=10/714,521,2,2
385,2295,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.192/0.442/0.050; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.403/0.538/0.008; direct edge candidate=L522; body edge positions=10/714,522,3,2
386,2296,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.461/0.057/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.267/0.038/0.009; direct edge candidate=L521; body edge positions=10/714,521,2,2
387,2297,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.128/0.368/0.063; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.207/0.656/0.017; direct edge candidate=L522; body edge positions=10/714,522,3,2
388,2298,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.294/0.050/0.017; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.151/0.444/0.008; direct edge candidate=L522; body edge positions=10/714,522,2,2
389,2299,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.320/0.056/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.163/0.400/0.008; direct edge candidate=L522; body edge positions=10/714,522,2,2
390,2300,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.333/0.051/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.167/0.517/0.008; direct edge candidate=L522; body edge positions=10/714,522,2,2
391,2301,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.132/0.354/0.051; direct edge candidate=L260; body edge positions=10/714,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.163/0.514/0.008; direct edge candidate=L522; body edge positions=10/714,522,3,2
392,2302,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.381/0.051/0.008; direct edge candidate=L259; body edge positions=10/714,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.150/0.433/0.000; direct edge candidate=L522; body edge positions=10/714,522,2,2
393,2303,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/0.306/0.133; direct edge candidate=L259; body edge positions=9/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.842/0.368/0.133; direct edge candidate=L521; body edge positions=9/712,521,2,2
394,2304,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.000/1.000/0.310; direct edge candidate=L260; body edge positions=9/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.143/0.393/0.071; direct edge candidate=L521; body edge positions=10/712,521,3,2
395,2305,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/1.067/0.423; direct edge candidate=L260; body edge positions=9/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.929/0.857/0.071; direct edge candidate=L522; body edge positions=10/712,522,3,2
396,2306,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/0.188/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.882/0.071; direct edge candidate=L522; body edge positions=10/712,522,2,2
397,2307,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.067/0.200/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.929/1.065/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
398,2308,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.000/0.194/0.125; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.933/0.879/0.133; direct edge candidate=L522; body edge positions=9/712,522,2,2
399,2309,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.937/0.235/0.125; direct edge candidate=L259; body edge positions=9/712,259,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.848/-0.000/0.071; direct edge candidate=L521; body edge positions=9/712,521,2,2
400,2310,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.933/0.233/0.125; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.933/0.867/0.067; direct edge candidate=L522; body edge positions=9/712,522,2,2
401,2311,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.125/0.267/0.125; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.867/0.800/0.067; direct edge candidate=L522; body edge positions=9/712,522,2,2
402,2312,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.713/0.184/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.697/0.545/0.067; direct edge candidate=L522; body edge positions=9/712,522,2,2
403,2313,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.900/0.733/0.233; direct edge candidate=L260; body edge positions=9/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.967/0.929/0.071; direct edge candidate=L522; body edge positions=9/712,522,3,2
404,2314,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.909/0.242/0.133; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.571/0.476/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
405,2315,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.765/0.735/0.176; direct edge candidate=L260; body edge positions=9/712,260,288,521,522,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.429/0.071; direct edge candidate=L521; body edge positions=9/712,521,3,2
406,2316,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.067/0.933/0.222; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.700/0.643/0.143; direct edge candidate=L522; body edge positions=9/712,522,3,2
407,2317,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/0.216/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.857/0.872/0.071; direct edge candidate=L522; body edge positions=10/712,522,2,2
408,2318,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.845/0.225/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.967/0.767/0.071; direct edge candidate=L522; body edge positions=10/712,522,2,2
409,2319,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.000/0.907/0.163; direct edge candidate=L260; body edge positions=9/712,260,288,521,522,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.235/0.706/0.231; direct edge candidate=L521; body edge positions=9/712; magnified raw rows resolve L521; row Y(mean/std) L287=28.717/44.125 L288=33.142/9.572 L289=33.394/6.999 L520=31.597/7.646 L521=31.266/7.183 L522=30.239/6.400 L525=10.303/0.691,521,3,2
410,2320,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.077/1.115/0.308; direct edge candidate=L260; body edge positions=10/711,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.038/0.962/0.071; direct edge candidate=L522; body edge positions=10/712,522,3,2
411,2321,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.185/0.296/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.806/0.929/0.071; direct edge candidate=L522; body edge positions=10/712,522,2,2
412,2322,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.971/1.118/0.206; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.929/0.929/0.143; direct edge candidate=L522; body edge positions=9/712,522,3,2
413,2323,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.115/0.308/0.069; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.111/0.857/0.143; direct edge candidate=L522; body edge positions=10/712,522,2,2
414,2324,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.696/0.174/0.071; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.853/0.588/0.143; direct edge candidate=L522; body edge positions=10/712,522,2,2
415,2325,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.000/0.259/0.143; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.963/0.889/0.143; direct edge candidate=L522; body edge positions=9/712,522,2,2
416,2326,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.077/0.269/0.143; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.786/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
417,2327,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.027/0.189/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.788/1.061/0.143; direct edge candidate=L522; body edge positions=10/712,522,2,2
418,2328,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.848/0.212/0.143; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.557/0.495/0.071; direct edge candidate=L522; body edge positions=9/713,522,2,2
419,2329,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.056/0.250/0.143; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.830/0.786/0.143; direct edge candidate=L522; body edge positions=10/712,522,2,2
420,2330,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.619/0.214/0.190; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.667/0.800/0.133; direct edge candidate=L522; body edge positions=9/713,522,2,2
421,2331,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.769/0.215/0.062; direct edge candidate=L259; body edge positions=9/713,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.273/0.929/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
422,2332,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.067/0.250/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.810/0.933/0.067; direct edge candidate=L522; body edge positions=10/712,522,2,2
423,2333,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.667/0.178/0.133; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.818/0.576/0.133; direct edge candidate=L522; body edge positions=10/712,522,2,2
424,2334,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/0.281/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.800/0.867/0.067; direct edge candidate=L522; body edge positions=10/712,522,2,2
425,2335,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.867/1.000/0.229; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.658/0.658/0.000; direct edge candidate=L522; body edge positions=9/712,522,3,2
426,2336,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.606/0.273/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.594/0.133; direct edge candidate=L522; body edge positions=9/712; magnified raw rows resolve L522; row Y(mean/std) L287=65.580/62.030 L288=29.316/6.398 L289=28.611/4.833 L521=27.936/4.080 L522=27.688/4.560 L523=12.292/0.805 L525=12.114/0.742,522,2,2
427,2337,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.067/0.267/0.133; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.889/1.000/0.067; direct edge candidate=L522; body edge positions=9/712,522,2,2
428,2338,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/1.022/0.178; direct edge candidate=L260; body edge positions=10/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.892/0.800/0.067; direct edge candidate=L522; body edge positions=10/712,522,3,2
429,2339,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.867/0.281/0.067; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/1.212/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
430,2340,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.933/0.242/0.067; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/1.067/0.067; direct edge candidate=L522; body edge positions=10/712,522,2,2
431,2341,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.941/0.206/0.067; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,cv_inspected,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.576/0.133; direct edge candidate=L522; body edge positions=10/712; magnified raw rows resolve L522; row Y(mean/std) L287=34.180/46.970 L288=35.263/11.889 L289=33.211/7.856 L521=27.506/4.365 L522=27.194/4.321 L523=12.122/0.803 L525=11.641/0.770,522,2,2
432,2342,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.903/0.258/0.133; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.000/0.786/0.143; direct edge candidate=L522; body edge positions=9/712,522,2,2
433,2343,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.870/0.937/0.203; direct edge candidate=L260; body edge positions=9/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.933/1.048/0.067; direct edge candidate=L522; body edge positions=9/712,522,3,2
434,2344,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.702/0.170/0.062; direct edge candidate=L259; body edge positions=10/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.821/0.769/0.143; direct edge candidate=L522; body edge positions=10/712,522,2,2
435,2345,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.773/0.213/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.592/0.653/0.000; direct edge candidate=L522; body edge positions=9/712,522,2,2
436,2346,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.944/0.194/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.637/0.681/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
437,2347,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.950/0.200/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.966/0.795/0.138; direct edge candidate=L522; body edge positions=9/712,522,2,2
438,2348,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.867/1.100/0.267; direct edge candidate=L260; body edge positions=9/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.100/1.357/0.143; direct edge candidate=L522; body edge positions=9/712,522,3,2
439,2349,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.933/0.241/0.067; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.857/0.786/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
440,2350,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.937/0.219/0.143; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.833/0.700/0.143; direct edge candidate=L522; body edge positions=9/712,522,2,2
441,2351,26,260,261,262,direct,EP recording; raw VBI waveform L24; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.968/1.032/0.258; direct edge candidate=L260; body edge positions=9/712,260,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.075/1.143/0.143; direct edge candidate=L522; body edge positions=9/712,522,3,2
442,2352,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.133/0.257/0.133; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.062/0.687/0.143; direct edge candidate=L522; body edge positions=9/712,522,2,2
443,2353,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.000/0.286/0.143; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.037/1.111/0.143; direct edge candidate=L522; body edge positions=9/712,522,2,2
444,2354,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=1.296/0.259/0.071; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.133/0.857/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
445,2355,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.935/0.258/0.071; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=0.877/0.929/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
446,2356,25,259,260,262,direct,EP recording; raw VBI waveform L23; intervening tape row; picture follows; outer-edge test L259/L260/L261=0.923/0.346/0.074; direct edge candidate=L259; body edge positions=9/712,259,288,522,523,525,direct,EP recording; raw rows L286-L287 are VBI-type; first picture row is L288; outer-edge test L521/L522/L523=1.071/0.714/0.071; direct edge candidate=L522; body edge positions=9/712,522,2,2
