capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_onset_line,switch_onset_line,previous_switch_line,switch_line,dp,ds,previous_reference_changed,previous_change_kind,raw_previous_rows,raw_rows
w_300s,291,13791,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.867/34.047 L521=101.977/44.978 L522=90.747/49.548 L525=10.161/0.841,L286=133.539/33.049 L521=102.009/45.509 L522=91.367/51.787 L525=10.180/0.912
w_300s,292,13792,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.305/33.190 L260=99.916/46.424 L261=42.544/55.570 L262=10.466/0.971,L24=135.194/33.272 L260=99.159/46.365 L261=43.572/55.369 L262=10.423/0.888
w_300s,292,13792,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=133.539/33.049 L521=102.009/45.509 L522=91.367/51.787 L525=10.180/0.912,L286=130.269/34.356 L521=99.583/45.444 L522=88.534/49.786 L525=9.728/1.040
w_300s,293,13793,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.194/33.272 L260=99.159/46.365 L261=43.572/55.369 L262=10.423/0.888,L24=132.325/33.331 L260=97.706/45.168 L261=43.444/55.949 L262=10.353/0.942
w_300s,293,13793,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.269/34.356 L521=99.583/45.444 L522=88.534/49.786 L525=9.728/1.040,L286=129.855/33.649 L521=99.970/45.507 L522=91.470/51.020 L525=9.970/0.799
w_300s,294,13794,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.325/33.331 L260=97.706/45.168 L261=43.444/55.949 L262=10.353/0.942,L24=135.078/33.210 L260=98.694/44.910 L261=42.783/54.797 L262=10.319/0.963
w_300s,294,13794,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=129.855/33.649 L521=99.970/45.507 L522=91.470/51.020 L525=9.970/0.799,L286=130.303/32.411 L521=96.591/45.560 L522=89.534/49.414 L525=10.109/0.855
w_300s,295,13795,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.078/33.210 L260=98.694/44.910 L261=42.783/54.797 L262=10.319/0.963,L24=132.516/34.026 L260=98.000/45.759 L261=44.683/57.310 L262=10.420/1.062
w_300s,295,13795,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=130.303/32.411 L521=96.591/45.560 L522=89.534/49.414 L525=10.109/0.855,L286=132.811/31.863 L521=95.053/45.929 L522=92.042/48.931 L525=10.314/0.968
w_300s,296,13796,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.516/34.026 L260=98.000/45.759 L261=44.683/57.310 L262=10.420/1.062,L24=132.225/31.797 L260=96.559/47.031 L261=45.522/56.757 L262=10.653/1.061
w_300s,296,13796,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=132.811/31.863 L521=95.053/45.929 L522=92.042/48.931 L525=10.314/0.968,L286=131.952/32.778 L521=98.153/45.965 L522=93.213/46.737 L525=9.812/0.940
w_300s,297,13797,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=132.225/31.797 L260=96.559/47.031 L261=45.522/56.757 L262=10.653/1.061,L24=135.519/32.882 L260=99.284/47.090 L261=46.333/57.571 L262=11.111/0.943
w_300s,297,13797,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=131.952/32.778 L521=98.153/45.965 L522=93.213/46.737 L525=9.812/0.940,L286=140.966/30.308 L521=97.442/53.815 L522=88.711/53.840 L525=9.950/1.010
w_300s,298,13798,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=135.519/32.882 L260=99.284/47.090 L261=46.333/57.571 L262=11.111/0.943,L24=137.287/33.970 L259=96.917/53.771 L260=98.466/53.616 L262=10.464/1.015
w_300s,298,13798,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.966/30.308 L521=97.442/53.815 L522=88.711/53.840 L525=9.950/1.010,L286=139.553/30.137 L521=98.078/55.018 L522=88.142/53.858 L525=9.434/0.993
w_300s,299,13799,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=137.287/33.970 L259=96.917/53.771 L260=98.466/53.616 L262=10.464/1.015,L24=134.131/40.257 L260=99.573/55.783 L261=27.811/31.122 L262=10.917/0.966
w_300s,299,13799,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.553/30.137 L521=98.078/55.018 L522=88.142/53.858 L525=9.434/0.993,L286=140.528/29.930 L521=97.334/54.572 L522=88.500/54.950 L525=9.080/0.994
w_300s,300,13800,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=134.131/40.257 L260=99.573/55.783 L261=27.811/31.122 L262=10.917/0.966,L24=133.123/39.921 L260=99.466/54.731 L261=27.633/32.245 L262=10.494/0.973
w_300s,300,13800,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.528/29.930 L521=97.334/54.572 L522=88.500/54.950 L525=9.080/0.994,L286=137.989/30.648 L521=95.630/56.313 L522=79.714/54.266 L525=9.572/0.936
w_300s,301,13801,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.123/39.921 L260=99.466/54.731 L261=27.633/32.245 L262=10.494/0.973,L24=133.905/39.864 L260=97.592/55.016 L261=26.859/31.176 L262=10.916/0.950
w_300s,301,13801,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=137.989/30.648 L521=95.630/56.313 L522=79.714/54.266 L525=9.572/0.936,L286=139.030/31.977 L521=96.834/55.435 L522=78.495/53.841 L525=9.820/0.967
w_300s,302,13802,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=133.905/39.864 L260=97.592/55.016 L261=26.859/31.176 L262=10.916/0.950,L24=135.817/41.024 L260=97.864/55.466 L261=26.928/30.968 L262=10.588/1.051
w_300s,302,13802,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=139.030/31.977 L521=96.834/55.435 L522=78.495/53.841 L525=9.820/0.967,L286=138.173/30.252 L521=97.614/56.267 L522=84.202/53.322 L525=9.786/0.953
w_300s,303,13803,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.817/41.024 L260=97.864/55.466 L261=26.928/30.968 L262=10.588/1.051,L24=136.806/39.398 L260=99.442/56.256 L261=26.689/30.713 L262=10.662/1.056
w_300s,303,13803,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=138.173/30.252 L521=97.614/56.267 L522=84.202/53.322 L525=9.786/0.953,L286=141.575/30.278 L521=97.797/55.005 L522=84.906/53.819 L525=9.914/1.000
w_300s,304,13804,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=136.806/39.398 L260=99.442/56.256 L261=26.689/30.713 L262=10.662/1.056,L24=138.989/38.892 L260=100.864/55.024 L261=26.925/30.670 L262=10.259/0.982
w_300s,304,13804,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.575/30.278 L521=97.797/55.005 L522=84.906/53.819 L525=9.914/1.000,L286=142.900/29.929 L521=99.162/55.231 L522=79.531/52.100 L525=9.789/0.970
w_300s,305,13805,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.989/38.892 L260=100.864/55.024 L261=26.925/30.670 L262=10.259/0.982,L24=137.052/40.651 L260=98.155/55.296 L261=27.028/31.514 L262=10.273/1.064
w_300s,305,13805,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.900/29.929 L521=99.162/55.231 L522=79.531/52.100 L525=9.789/0.970,L286=140.052/30.440 L521=97.309/55.416 L522=80.675/52.251 L525=8.759/0.980
w_300s,306,13806,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.052/40.651 L260=98.155/55.296 L261=27.028/31.514 L262=10.273/1.064,L24=135.789/41.298 L260=100.770/55.381 L261=27.970/32.183 L262=10.872/0.915
w_300s,306,13806,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.052/30.440 L521=97.309/55.416 L522=80.675/52.251 L525=8.759/0.980,L286=141.903/30.115 L521=96.553/54.707 L522=81.755/53.505 L525=9.252/0.886
w_300s,307,13807,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.789/41.298 L260=100.770/55.381 L261=27.970/32.183 L262=10.872/0.915,L24=135.053/37.900 L260=96.670/55.972 L261=26.273/30.591 L262=10.070/1.151
w_300s,307,13807,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.903/30.115 L521=96.553/54.707 L522=81.755/53.505 L525=9.252/0.886,L286=142.945/30.570 L521=96.827/55.694 L522=77.183/52.194 L525=9.072/0.969
w_300s,308,13808,1,24,25,261,262,261,none,1,none,yes,raster_change,L24=135.053/37.900 L260=96.670/55.972 L261=26.273/30.591 L262=10.070/1.151,L25=141.047/35.101 L261=97.248/54.163 L262=26.214/30.643
w_300s,308,13808,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.945/30.570 L521=96.827/55.694 L522=77.183/52.194 L525=9.072/0.969,L286=142.280/29.773 L521=96.897/55.623 L522=77.822/52.807 L525=9.416/0.916
w_300s,309,13809,1,25,24,262,261,none,261,-1,unmeasurable,yes,raster_change,L25=141.047/35.101 L261=97.248/54.163 L262=26.214/30.643,L24=140.184/36.472 L260=104.197/52.126 L261=25.887/31.166 L262=10.039/0.992
w_300s,309,13809,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.280/29.773 L521=96.897/55.623 L522=77.822/52.807 L525=9.416/0.916,L286=140.839/29.656 L521=104.558/53.730 L522=91.798/53.016 L525=9.525/0.915
w_300s,310,13810,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.184/36.472 L260=104.197/52.126 L261=25.887/31.166 L262=10.039/0.992,L24=137.995/39.979 L260=105.436/53.278 L261=26.127/31.477 L262=10.391/0.973
w_300s,310,13810,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.839/29.656 L521=104.558/53.730 L522=91.798/53.016 L525=9.525/0.915,L286=141.181/31.298 L521=105.108/51.424 L522=89.380/51.860 L525=9.883/0.931
w_300s,311,13811,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.995/39.979 L260=105.436/53.278 L261=26.127/31.477 L262=10.391/0.973,L24=136.014/39.764 L260=106.189/52.242 L261=26.072/31.162 L262=10.550/0.996
w_300s,311,13811,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.181/31.298 L521=105.108/51.424 L522=89.380/51.860 L525=9.883/0.931,L286=140.452/31.185 L521=104.667/53.228 L522=84.369/52.220 L525=9.173/1.014
w_300s,312,13812,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=136.014/39.764 L260=106.189/52.242 L261=26.072/31.162 L262=10.550/0.996,L24=135.189/41.243 L260=105.220/53.546 L261=26.117/31.364 L262=10.252/1.037
w_300s,312,13812,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.452/31.185 L521=104.667/53.228 L522=84.369/52.220 L525=9.173/1.014,L286=141.537/31.002 L521=106.109/53.480 L522=88.695/52.680 L525=9.320/1.035
w_300s,313,13813,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.189/41.243 L260=105.220/53.546 L261=26.117/31.364 L262=10.252/1.037,L24=137.595/39.130 L260=104.608/54.006 L261=25.952/30.914 L262=10.344/0.996
w_300s,313,13813,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.537/31.002 L521=106.109/53.480 L522=88.695/52.680 L525=9.320/1.035,L286=140.653/30.792 L521=104.614/53.168 L522=84.411/52.807 L525=9.391/0.991
w_300s,314,13814,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=137.595/39.130 L260=104.608/54.006 L261=25.952/30.914 L262=10.344/0.996,L24=135.334/40.035 L260=97.567/56.895 L261=27.267/32.992 L262=10.705/1.026
w_300s,314,13814,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.653/30.792 L521=104.614/53.168 L522=84.411/52.807 L525=9.391/0.991,L286=140.838/30.604 L521=95.188/55.507 L522=75.016/53.814 L525=8.625/0.934
w_300s,315,13815,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=135.334/40.035 L260=97.567/56.895 L261=27.267/32.992 L262=10.705/1.026,L24=137.039/40.067 L260=95.420/56.796 L261=26.153/31.593 L262=10.678/0.986
w_300s,315,13815,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.838/30.604 L521=95.188/55.507 L522=75.016/53.814 L525=8.625/0.934,L286=140.064/31.725 L521=95.230/55.870 L522=78.597/54.082 L525=8.744/0.880
w_300s,316,13816,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=137.039/40.067 L260=95.420/56.796 L261=26.153/31.593 L262=10.678/0.986,L24=135.064/40.779 L259=94.691/55.085 L260=95.517/55.653 L262=9.616/0.958
w_300s,316,13816,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.064/31.725 L521=95.230/55.870 L522=78.597/54.082 L525=8.744/0.880,L286=138.236/31.752 L521=96.258/55.489 L522=75.972/52.458 L525=8.981/0.887
w_300s,317,13817,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=135.064/40.779 L259=94.691/55.085 L260=95.517/55.653 L262=9.616/0.958,L24=134.863/41.282 L260=95.234/55.689 L261=25.303/30.238 L262=10.008/1.035
w_300s,317,13817,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=138.236/31.752 L521=96.258/55.489 L522=75.972/52.458 L525=8.981/0.887,L286=141.952/30.652 L521=94.722/56.462 L522=72.122/50.930 L525=8.958/0.886
w_300s,318,13818,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=134.863/41.282 L260=95.234/55.689 L261=25.303/30.238 L262=10.008/1.035,L24=134.595/40.717 L260=96.844/56.040 L261=26.633/32.070 L262=10.188/0.910
w_300s,318,13818,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.952/30.652 L521=94.722/56.462 L522=72.122/50.930 L525=8.958/0.886,L286=140.589/31.575 L521=95.541/55.133 L522=70.052/49.503 L525=9.412/0.950
w_300s,319,13819,1,24,25,261,262,261,none,1,none,yes,raster_change,L24=134.595/40.717 L260=96.844/56.040 L261=26.633/32.070 L262=10.188/0.910,L25=139.780/37.846 L261=95.347/56.416 L262=24.339/28.833
w_300s,319,13819,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.589/31.575 L521=95.541/55.133 L522=70.052/49.503 L525=9.412/0.950,L286=144.347/30.385 L521=96.377/56.543 L522=74.636/53.174 L525=9.291/0.850
w_300s,320,13820,1,25,25,262,262,none,none,0,0,yes,readout_change,L25=139.780/37.846 L261=95.347/56.416 L262=24.339/28.833,L25=139.378/36.359 L261=95.644/56.593 L262=25.298/29.854
w_300s,320,13820,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.347/30.385 L521=96.377/56.543 L522=74.636/53.174 L525=9.291/0.850,L286=144.391/30.525 L521=95.316/54.220 L522=76.575/51.808 L525=9.336/0.843
w_300s,321,13821,1,25,24,262,261,none,261,-1,unmeasurable,no,no_previous_change,L25=139.378/36.359 L261=95.644/56.593 L262=25.298/29.854,L24=141.137/36.575 L260=94.836/55.703 L261=26.316/30.249 L262=10.713/0.914
w_300s,321,13821,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.391/30.525 L521=95.316/54.220 L522=76.575/51.808 L525=9.336/0.843,L286=143.303/31.478 L521=92.098/55.889 L522=73.928/52.891 L525=8.828/0.902
w_300s,322,13822,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=141.137/36.575 L260=94.836/55.703 L261=26.316/30.249 L262=10.713/0.914,L24=135.069/39.592 L260=94.270/56.296 L261=24.488/28.622 L262=10.556/1.046
w_300s,322,13822,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.303/31.478 L521=92.098/55.889 L522=73.928/52.891 L525=8.828/0.902,L286=142.150/31.647 L521=93.758/54.687 L522=71.733/51.403 L525=9.102/0.919
w_300s,323,13823,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=135.069/39.592 L260=94.270/56.296 L261=24.488/28.622 L262=10.556/1.046,L24=137.395/40.606 L259=94.636/54.669 L260=93.167/55.568 L262=10.167/1.006
w_300s,323,13823,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.150/31.647 L521=93.758/54.687 L522=71.733/51.403 L525=9.102/0.919,L286=142.214/32.402 L521=92.677/56.627 L522=70.308/52.637 L525=8.859/0.834
w_300s,324,13824,1,24,25,260,262,260,none,1,none,no,no_previous_change,L24=137.395/40.606 L259=94.636/54.669 L260=93.167/55.568 L262=10.167/1.006,L25=138.645/38.767 L261=92.911/55.882 L262=24.462/28.230
w_300s,324,13824,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.214/32.402 L521=92.677/56.627 L522=70.308/52.637 L525=8.859/0.834,L286=142.497/30.998 L521=92.367/55.462 L522=69.133/51.459 L525=8.802/0.889
w_300s,325,13825,1,25,25,262,262,none,none,0,0,no,no_previous_change,L25=138.645/38.767 L261=92.911/55.882 L262=24.462/28.230,L25=139.445/38.378 L261=91.506/55.761 L262=24.256/28.794
w_300s,325,13825,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=142.497/30.998 L521=92.367/55.462 L522=69.133/51.459 L525=8.802/0.889,L286=143.523/31.340 L521=90.419/55.761 L522=68.292/51.673 L525=9.242/0.887
w_300s,326,13826,1,25,24,262,260,none,260,-1,unmeasurable,no,no_previous_change,L25=139.445/38.378 L261=91.506/55.761 L262=24.256/28.794,L24=137.450/38.299 L259=91.406/56.342 L260=89.486/55.611 L262=10.392/1.173
w_300s,326,13826,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.523/31.340 L521=90.419/55.761 L522=68.292/51.673 L525=9.242/0.887,L286=143.264/31.129 L521=88.491/56.453 L522=71.116/54.024 L525=8.972/0.827
w_300s,327,13827,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=137.450/38.299 L259=91.406/56.342 L260=89.486/55.611 L262=10.392/1.173,L24=139.186/38.697 L260=87.139/57.557 L261=24.030/28.445 L262=10.488/1.003
w_300s,327,13827,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.264/31.129 L521=88.491/56.453 L522=71.116/54.024 L525=8.972/0.827,L286=140.981/30.333 L521=85.688/55.944 L522=71.853/54.133 L525=9.034/0.874
w_300s,328,13828,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.186/38.697 L260=87.139/57.557 L261=24.030/28.445 L262=10.488/1.003,L24=136.731/38.026 L260=87.728/57.103 L261=24.114/29.140 L262=10.342/0.968
w_300s,328,13828,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=140.981/30.333 L521=85.688/55.944 L522=71.853/54.133 L525=9.034/0.874,L286=141.203/30.808 L521=86.447/57.095 L522=75.134/55.163 L525=9.341/0.901
w_300s,329,13829,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=136.731/38.026 L260=87.728/57.103 L261=24.114/29.140 L262=10.342/0.968,L24=140.162/37.868 L260=88.358/57.349 L261=24.444/29.108 L262=10.545/0.970
w_300s,329,13829,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=141.203/30.808 L521=86.447/57.095 L522=75.134/55.163 L525=9.341/0.901,L286=144.964/31.393 L521=87.812/57.748 L522=76.753/55.106 L525=9.387/0.937
w_300s,330,13830,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.162/37.868 L260=88.358/57.349 L261=24.444/29.108 L262=10.545/0.970,L24=139.002/36.924 L260=92.461/57.998 L261=25.048/29.557 L262=10.592/0.999
w_300s,330,13830,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.964/31.393 L521=87.812/57.748 L522=76.753/55.106 L525=9.387/0.937,L286=143.916/30.515 L521=90.577/58.044 L522=78.580/56.006 L525=9.595/0.889
w_300s,331,13831,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.002/36.924 L260=92.461/57.998 L261=25.048/29.557 L262=10.592/0.999,L24=141.828/38.530 L260=90.900/59.047 L261=25.341/30.320 L262=10.619/1.009
w_300s,331,13831,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.916/30.515 L521=90.577/58.044 L522=78.580/56.006 L525=9.595/0.889,L286=144.611/32.939 L521=88.938/58.174 L522=75.281/55.128 L525=9.764/0.815
w_300s,332,13832,1,24,24,261,260,261,260,0,-1,no,no_previous_change,L24=141.828/38.530 L260=90.900/59.047 L261=25.341/30.320 L262=10.619/1.009,L24=140.159/35.435 L259=88.194/57.718 L260=91.233/58.532 L262=10.583/0.918
w_300s,332,13832,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.611/32.939 L521=88.938/58.174 L522=75.281/55.128 L525=9.764/0.815,L286=143.811/30.172 L521=91.681/57.580 L522=77.316/54.969 L525=9.986/0.921
w_300s,333,13833,1,24,24,260,261,260,261,0,1,no,no_previous_change,L24=140.159/35.435 L259=88.194/57.718 L260=91.233/58.532 L262=10.583/0.918,L24=140.573/36.944 L260=89.242/58.874 L261=24.794/29.393 L262=10.330/1.029
w_300s,333,13833,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=143.811/30.172 L521=91.681/57.580 L522=77.316/54.969 L525=9.986/0.921,L286=144.420/31.287 L521=89.975/57.123 L522=74.189/53.893 L525=10.102/0.890
w_300s,334,13834,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.573/36.944 L260=89.242/58.874 L261=24.794/29.393 L262=10.330/1.029,L24=138.498/36.950 L260=94.461/58.496 L261=25.847/31.005 L262=10.534/1.030
w_300s,334,13834,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=144.420/31.287 L521=89.975/57.123 L522=74.189/53.893 L525=10.102/0.890,L286=145.016/30.550 L521=93.398/57.676 L522=75.553/53.552 L525=9.981/0.923
w_300s,335,13835,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=138.498/36.950 L260=94.461/58.496 L261=25.847/31.005 L262=10.534/1.030,L24=140.253/37.720 L260=95.275/57.964 L261=26.502/33.664 L262=10.520/0.998
w_300s,335,13835,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.016/30.550 L521=93.398/57.676 L522=75.553/53.552 L525=9.981/0.923,L286=147.162/30.084 L521=92.761/57.997 L522=76.423/54.639 L525=10.128/0.836
w_300s,336,13836,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.253/37.720 L260=95.275/57.964 L261=26.502/33.664 L262=10.520/0.998,L24=139.445/36.421 L260=95.572/58.685 L261=24.958/30.589 L262=10.525/0.920
w_300s,336,13836,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=147.162/30.084 L521=92.761/57.997 L522=76.423/54.639 L525=10.128/0.836,L286=148.447/30.175 L521=94.242/58.463 L522=77.961/56.110 L525=10.320/0.843
w_300s,337,13837,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.445/36.421 L260=95.572/58.685 L261=24.958/30.589 L262=10.525/0.920,L24=140.406/36.571 L260=95.441/58.740 L261=25.806/31.329 L262=10.713/0.990
w_300s,337,13837,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=148.447/30.175 L521=94.242/58.463 L522=77.961/56.110 L525=10.320/0.843,L286=145.822/30.668 L521=93.662/58.166 L522=79.283/55.921 L525=10.387/0.887
w_300s,338,13838,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=140.406/36.571 L260=95.441/58.740 L261=25.806/31.329 L262=10.713/0.990,L24=143.128/36.884 L260=94.855/59.364 L261=26.219/31.273 L262=10.600/0.992
w_300s,338,13838,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=145.822/30.668 L521=93.662/58.166 L522=79.283/55.921 L525=10.387/0.887,L286=147.355/30.417 L521=95.150/56.416 L522=80.370/55.571 L525=10.428/0.941
w_300s,339,13839,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=143.128/36.884 L260=94.855/59.364 L261=26.219/31.273 L262=10.600/0.992,L24=139.866/36.833 L260=97.628/58.675 L261=25.748/30.520 L262=10.502/1.023
w_300s,339,13839,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=147.355/30.417 L521=95.150/56.416 L522=80.370/55.571 L525=10.428/0.941,L286=146.625/30.632 L521=96.331/58.008 L522=80.308/56.084 L525=10.341/0.960
w_300s,340,13840,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=139.866/36.833 L260=97.628/58.675 L261=25.748/30.520 L262=10.502/1.023,L24=143.816/35.446 L260=96.930/58.527 L261=26.170/30.637 L262=11.097/0.965
w_300s,340,13840,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.625/30.632 L521=96.331/58.008 L522=80.308/56.084 L525=10.341/0.960,L286=146.683/31.419 L521=97.419/56.719 L522=78.886/54.160 L525=10.380/0.852
w_300s,341,13841,1,24,24,261,261,261,261,0,0,no,no_previous_change,L24=143.816/35.446 L260=96.930/58.527 L261=26.170/30.637 L262=11.097/0.965,L24=141.508/36.406 L260=98.414/58.397 L261=26.044/30.919 L262=11.137/0.968
w_300s,341,13841,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.683/31.419 L521=97.419/56.719 L522=78.886/54.160 L525=10.380/0.852,L286=146.480/30.675 L521=98.123/57.587 L522=75.025/56.215 L525=10.348/0.849
w_300s,342,13842,1,24,25,261,262,261,none,1,none,yes,raster_change,L24=141.508/36.406 L260=98.414/58.397 L261=26.044/30.919 L262=11.137/0.968,L25=145.016/36.263 L261=100.422/58.861 L262=26.766/32.388
w_300s,342,13842,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.480/30.675 L521=98.123/57.587 L522=75.025/56.215 L525=10.348/0.849,L286=146.923/30.397 L521=98.531/58.327 L522=79.683/54.529 L525=10.569/0.923
w_300s,343,13843,1,25,24,262,261,none,261,-1,unmeasurable,yes,raster_change,L25=145.016/36.263 L261=100.422/58.861 L262=26.766/32.388,L24=143.948/35.404 L260=99.467/57.925 L261=26.795/33.254 L262=10.892/0.938
w_300s,343,13843,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.923/30.397 L521=98.531/58.327 L522=79.683/54.529 L525=10.569/0.923,L286=147.762/30.673 L521=100.211/57.810 L522=78.759/54.244 L525=10.412/0.890
w_300s,344,13844,1,24,25,261,262,261,none,1,none,yes,raster_change,L24=143.948/35.404 L260=99.467/57.925 L261=26.795/33.254 L262=10.892/0.938,L25=146.258/36.121 L261=99.270/59.531 L262=26.217/31.257
w_300s,344,13844,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=147.762/30.673 L521=100.211/57.810 L522=78.759/54.244 L525=10.412/0.890,L286=146.742/31.223 L521=97.033/58.567 L522=72.745/52.110 L525=10.572/0.890
w_300s,345,13845,1,25,25,262,262,none,none,0,0,yes,readout_change,L25=146.258/36.121 L261=99.270/59.531 L262=26.217/31.257,L25=144.092/36.271 L261=99.727/59.507 L262=25.809/31.342
w_300s,345,13845,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=146.742/31.223 L521=97.033/58.567 L522=72.745/52.110 L525=10.572/0.890,L286=148.473/30.767 L521=98.670/58.003 L522=77.097/54.214 L525=10.719/0.880
w_300s,346,13846,1,25,25,262,262,none,none,0,0,yes,readout_change,L25=144.092/36.271 L261=99.727/59.507 L262=25.809/31.342,L25=142.258/34.913 L261=99.664/58.369 L262=27.925/33.486
w_300s,346,13846,2,286,286,522,522,522,522,0,0,no,no_previous_change,L286=148.473/30.767 L521=98.670/58.003 L522=77.097/54.214 L525=10.719/0.880,L286=145.300/29.990 L521=99.602/58.009 L522=76.764/52.506 L525=10.744/0.887
w_300s,347,13847,1,25,25,262,262,none,none,0,0,no,no_previous_change,L25=142.258/34.913 L261=99.664/58.369 L262=27.925/33.486,L25=142.223/35.859 L261=100.341/57.528 L262=26.525/32.190
