capture,ordinal,counter,field,previous_picture_top_line,picture_top_line,previous_switch_first_line,switch_first_line,dp,ds,previous_status,status,raw_rows
composite,689,6731,1,28,28,260,260,0,0,censored,censored,L28=16.477/9.119 L259=22.716/3.210 L260=17.686/9.449 L262=17.866/9.619 L263=1.372/0.496 L267=16.000/0.000
composite,689,6731,2,286,286,522,522,0,0,inferred,inferred,L286=2.466/1.512 L521=23.850/2.987 L522=22.566/5.264 L525=19.702/8.317 L526=1.377/0.531
composite,690,6732,1,28,28,260,260,0,0,censored,censored,L28=16.742/8.999 L259=23.067/3.430 L260=17.180/9.197 L262=18.014/9.717 L263=1.369/0.492 L267=16.000/0.000
composite,690,6732,2,286,286,522,522,0,0,inferred,inferred,L286=2.381/1.333 L521=23.900/3.329 L522=21.994/5.119 L525=20.173/8.564 L526=1.377/0.504
composite,691,6733,1,28,28,260,260,0,0,censored,censored,L28=17.163/8.889 L259=23.038/3.323 L260=17.630/9.378 L262=18.078/9.554 L263=1.381/0.489 L267=16.000/0.000
composite,691,6733,2,286,286,522,522,0,0,inferred,inferred,L286=2.127/1.395 L521=22.675/3.175 L522=25.225/12.899 L525=19.666/8.293 L526=1.397/0.535
composite,692,6734,1,28,28,260,260,0,0,censored,censored,L28=17.406/9.239 L259=22.414/3.520 L260=17.502/9.104 L262=17.739/9.393 L263=1.387/0.506 L267=16.000/0.000
composite,692,6734,2,286,286,522,522,0,0,inferred,inferred,L286=1.947/1.014 L521=22.639/2.983 L522=21.852/11.507 L525=18.995/7.969 L526=1.373/0.515
composite,693,6735,1,28,28,260,260,0,0,censored,censored,L28=16.502/9.023 L259=22.822/3.328 L260=18.856/9.837 L262=17.773/9.148 L263=1.381/0.492 L267=16.000/0.000
composite,693,6735,2,286,286,522,521,0,-1,inferred,inferred,L286=1.902/1.011 L520=23.295/3.413 L521=22.603/3.094 L525=18.642/7.710 L526=1.378/0.504
composite,694,6736,1,28,28,260,260,0,0,censored,censored,L28=16.903/9.201 L259=23.198/3.191 L260=20.417/18.981 L262=17.234/8.836 L263=1.377/0.494 L267=16.000/0.000
composite,694,6736,2,286,286,521,522,0,1,inferred,inferred,L286=2.358/1.241 L521=23.887/3.724 L522=26.781/16.156 L525=19.978/8.368 L526=1.400/0.509
composite,695,6737,1,28,28,260,260,0,0,censored,censored,L28=17.917/9.453 L259=22.142/3.250 L260=19.736/8.813 L262=16.492/8.450 L263=1.389/0.491 L267=16.000/0.000
composite,695,6737,2,286,286,522,522,0,0,inferred,inferred,L286=2.141/1.073 L521=23.128/3.111 L522=22.178/7.049 L525=18.961/8.008 L526=1.370/0.502
composite,696,6738,1,28,28,260,260,0,0,censored,censored,L28=16.523/9.438 L259=22.497/3.631 L260=23.983/18.061 L262=17.022/8.974 L263=1.370/0.492 L267=16.000/0.000
composite,696,6738,2,286,286,522,522,0,0,inferred,inferred,L286=2.366/1.100 L521=22.378/3.376 L522=25.337/16.195 L525=18.359/7.920 L526=1.384/0.505
composite,697,6739,1,28,28,260,260,0,0,censored,censored,L28=17.952/9.310 L259=22.711/3.365 L260=25.830/18.742 L262=17.345/9.040 L263=1.375/0.487 L267=16.000/0.000
composite,697,6739,2,286,286,522,522,0,0,inferred,inferred,L286=1.981/0.962 L521=22.200/3.154 L522=21.230/6.909 L525=18.878/7.916 L526=1.375/0.515
composite,698,6740,1,28,28,260,260,0,0,censored,censored,L28=15.858/9.279 L259=22.555/3.248 L260=24.461/6.471 L262=17.247/9.028 L263=1.384/0.511 L267=16.000/0.000
composite,698,6740,2,286,286,522,522,0,0,inferred,inferred,L286=1.647/0.789 L521=22.002/3.195 L522=26.327/19.819 L525=18.584/7.944 L526=1.369/0.502
composite,699,6741,1,28,28,260,260,0,0,censored,censored,L28=16.691/8.865 L259=22.945/3.243 L260=27.502/18.555 L262=17.272/8.927 L263=1.367/0.488 L267=16.000/0.000
composite,699,6741,2,286,286,522,522,0,0,inferred,inferred,L286=2.041/1.002 L521=21.144/3.368 L522=23.592/11.557 L525=18.127/7.816 L526=1.377/0.516
composite,700,6742,1,28,28,260,260,0,0,censored,censored,L28=15.747/8.845 L259=22.630/2.942 L260=22.475/6.439 L262=16.067/8.449 L263=1.397/0.499 L267=16.000/0.000
composite,700,6742,2,286,286,522,522,0,0,inferred,inferred,L286=1.778/0.801 L521=22.933/3.428 L522=22.498/3.477 L525=19.377/8.447 L526=1.380/0.517
composite,701,6743,1,28,28,260,260,0,0,censored,censored,L28=16.525/9.163 L259=22.945/3.283 L260=22.698/4.307 L262=17.302/9.092 L263=1.386/0.493 L267=16.000/0.000
composite,701,6743,2,286,286,522,523,0,1,inferred,inferred,L286=1.805/0.865 L522=23.489/3.397 L523=17.891/9.353 L525=18.353/7.986 L526=1.400/0.521
composite,702,6744,1,28,28,260,260,0,0,censored,censored,L28=16.273/9.306 L259=22.722/3.393 L260=22.512/4.616 L262=18.259/9.490 L263=1.370/0.486 L267=16.000/0.000
composite,702,6744,2,286,286,523,523,0,0,inferred,inferred,L286=1.891/0.861 L522=22.959/2.917 L523=16.795/8.814 L525=17.439/9.222 L526=1.398/0.521
composite,703,6745,1,28,28,260,260,0,0,censored,censored,L28=16.794/8.949 L259=22.722/3.107 L260=23.558/4.493 L262=18.089/9.395 L263=1.389/0.513 L267=16.000/0.000
composite,703,6745,2,286,286,523,522,0,-1,inferred,inferred,L286=1.753/0.795 L521=22.613/3.158 L522=22.334/3.290 L525=17.627/9.419 L526=1.373/0.530
composite,704,6746,1,28,28,260,260,0,0,censored,censored,L28=16.298/8.844 L259=22.216/3.235 L260=24.027/9.103 L262=16.975/8.829 L263=1.386/0.493 L267=16.000/0.000
composite,704,6746,2,286,286,522,523,0,1,inferred,inferred,L286=1.695/0.762 L522=22.972/3.333 L523=17.964/9.569 L525=18.117/9.628 L526=1.373/0.515
composite,705,6747,1,28,28,260,260,0,0,censored,censored,L28=16.631/9.057 L259=21.995/3.196 L260=22.969/5.925 L262=18.200/9.360 L263=1.380/0.501 L267=16.000/0.000
composite,705,6747,2,286,286,523,523,0,0,inferred,inferred,L286=1.834/0.856 L522=22.712/3.203 L523=17.608/9.343 L525=17.606/9.298 L526=1.392/0.534
composite,706,6748,1,28,28,260,260,0,0,censored,censored,L28=16.120/8.908 L259=22.409/2.937 L260=21.817/6.617 L262=17.352/8.868 L263=1.400/0.502 L267=16.000/0.000
composite,706,6748,2,286,286,523,523,0,0,inferred,inferred,L286=1.608/0.697 L522=21.864/3.310 L523=17.820/9.457 L525=16.906/8.904 L526=1.392/0.534
composite,707,6749,1,28,28,260,260,0,0,censored,censored,L28=16.414/9.162 L259=22.677/3.170 L260=22.833/3.645 L262=18.358/9.418 L263=1.370/0.496 L267=16.000/0.000
composite,707,6749,2,286,286,523,523,0,0,inferred,inferred,L286=1.997/0.919 L522=22.552/3.295 L523=20.430/15.236 L525=17.780/9.544 L526=1.384/0.518
composite,708,6750,1,28,28,260,260,0,0,censored,censored,L28=16.023/9.364 L259=22.591/3.289 L260=22.870/3.703 L262=18.106/9.269 L263=1.377/0.513 L267=16.000/0.000
composite,708,6750,2,286,286,523,523,0,0,inferred,inferred,L286=2.114/0.978 L522=22.678/3.217 L523=22.913/9.344 L525=17.683/9.628 L526=1.373/0.515
composite,709,6751,1,28,28,260,260,0,0,censored,censored,L28=16.489/9.309 L259=22.983/3.305 L260=26.208/16.469 L262=18.427/9.394 L263=1.392/0.516 L267=16.000/0.000
composite,709,6751,2,286,286,523,523,0,0,inferred,inferred,L286=1.928/0.912 L522=22.970/3.098 L523=22.058/6.683 L525=17.166/9.254 L526=1.395/0.535
composite,710,6752,1,28,28,260,260,0,0,censored,censored,L28=15.836/8.902 L259=23.052/3.037 L260=26.875/19.917 L262=17.772/8.973 L263=1.372/0.493 L267=16.000/0.000
composite,710,6752,2,286,286,523,523,0,0,inferred,inferred,L286=1.806/0.848 L522=22.453/3.053 L523=25.722/12.836 L525=17.336/9.349 L526=1.389/0.533
composite,711,6753,1,28,28,260,260,0,0,censored,censored,L28=16.528/9.152 L259=23.523/3.328 L260=21.967/5.533 L262=18.800/9.487 L263=1.392/0.501 L267=16.000/0.000
composite,711,6753,2,286,286,523,523,0,0,inferred,inferred,L286=1.936/0.969 L522=23.595/3.400 L523=23.755/6.049 L525=18.481/10.240 L526=1.391/0.519
composite,712,6754,1,28,28,260,260,0,0,censored,censored,L28=16.006/9.298 L259=23.509/3.128 L260=22.244/6.586 L262=18.505/9.081 L263=1.383/0.499 L267=16.000/0.000
composite,712,6754,2,286,286,523,523,0,0,inferred,inferred,L286=2.148/1.010 L522=22.622/3.070 L523=21.552/18.947 L525=17.406/9.363 L526=1.380/0.504
composite,713,6755,1,28,28,260,260,0,0,censored,censored,L28=16.300/9.422 L259=23.706/2.991 L260=22.969/5.631 L262=18.614/9.704 L263=1.366/0.488 L267=16.000/0.000
composite,713,6755,2,286,286,523,523,0,0,inferred,inferred,L286=1.892/0.889 L522=23.739/3.492 L523=18.584/9.716 L525=17.489/9.407 L526=1.387/0.521
composite,714,6756,1,28,28,260,260,0,0,censored,censored,L28=17.109/9.183 L259=22.444/2.915 L260=26.919/20.875 L262=17.592/9.042 L263=1.387/0.490 L267=16.000/0.000
composite,714,6756,2,286,286,523,523,0,0,inferred,inferred,L286=1.816/0.861 L522=23.414/3.589 L523=18.522/9.943 L525=18.558/9.974 L526=1.381/0.517
composite,715,6757,1,28,28,260,260,0,0,censored,censored,L28=16.994/9.163 L259=22.869/3.076 L260=26.981/17.712 L262=18.581/9.697 L263=1.405/0.513 L267=16.000/0.000
composite,715,6757,2,286,286,523,523,0,0,inferred,inferred,L286=1.572/0.692 L522=23.770/3.413 L523=16.525/8.793 L525=15.786/8.538 L526=1.370/0.514
composite,716,6758,1,28,28,260,260,0,0,censored,censored,L28=16.864/9.045 L259=22.989/3.078 L260=25.369/9.769 L262=17.550/9.141 L263=1.387/0.500 L267=16.000/0.000
composite,716,6758,2,286,286,523,523,0,0,inferred,inferred,L286=2.008/1.013 L522=24.061/3.665 L523=18.991/10.166 L525=20.525/8.803 L526=1.413/0.523
composite,717,6759,1,28,28,260,260,0,0,censored,censored,L28=16.738/9.405 L259=23.198/3.192 L260=23.242/5.277 L262=18.019/9.496 L263=1.372/0.496 L267=16.000/0.000
composite,717,6759,2,286,286,523,522,0,-1,inferred,inferred,L286=1.930/1.012 L521=23.564/2.844 L522=23.831/3.127 L525=19.061/8.571 L526=1.394/0.507
composite,718,6760,1,28,28,260,260,0,0,censored,censored,L28=16.653/9.564 L259=22.980/3.006 L260=22.470/5.582 L262=17.292/9.110 L263=1.381/0.495 L267=16.000/0.000
composite,718,6760,2,286,286,522,522,0,0,inferred,inferred,L286=1.858/0.900 L521=24.248/3.547 L522=23.809/3.392 L525=19.342/8.485 L526=1.392/0.534
composite,719,6761,1,28,28,260,260,0,0,censored,censored,L28=17.395/8.938 L259=23.039/2.998 L260=22.955/5.908 L262=17.536/9.465 L263=1.408/0.525 L267=16.000/0.000
composite,719,6761,2,286,286,522,522,0,0,inferred,inferred,L286=1.688/0.819 L521=24.123/3.088 L522=23.756/4.181 L525=19.747/8.513 L526=1.375/0.515
composite,720,6762,1,28,28,260,260,0,0,censored,censored,L28=16.539/9.275 L259=22.742/3.060 L260=27.325/15.783 L262=17.617/9.498 L263=1.370/0.492 L267=16.000/0.000
composite,720,6762,2,286,286,522,522,0,0,inferred,inferred,L286=1.842/0.849 L521=23.375/3.202 L522=25.180/12.969 L525=19.206/8.474 L526=1.392/0.519
composite,721,6763,1,28,28,260,260,0,0,censored,censored,L28=17.150/9.264 L259=22.637/3.249 L260=22.906/5.424 L262=18.136/9.519 L263=1.387/0.497 L267=16.000/0.000
composite,721,6763,2,286,286,522,522,0,0,inferred,inferred,L286=2.109/1.037 L521=22.825/3.248 L522=24.166/9.895 L525=19.081/8.274 L526=1.352/0.524
composite,722,6764,1,28,29,260,260,1,0,censored,censored,L29=28.614/5.575 L259=23.431/3.052 L260=28.777/20.429 L262=18.059/9.595 L263=1.387/0.503 L268=16.000/0.000
composite,722,6764,2,286,286,522,523,0,1,inferred,inferred,L286=2.000/0.983 L522=22.775/3.104 L523=17.597/9.245 L525=18.669/8.179 L526=1.394/0.507
composite,723,6765,1,29,28,260,260,-1,0,censored,censored,L28=16.611/9.381 L259=22.238/2.996 L260=25.077/6.054 L262=18.658/9.668 L263=1.380/0.495 L267=16.000/0.000
composite,723,6765,2,286,286,523,522,0,-1,inferred,inferred,L286=1.931/0.971 L521=23.184/3.002 L522=23.522/9.664 L525=19.594/8.603 L526=1.375/0.503
composite,724,6766,1,28,28,260,260,0,0,censored,censored,L28=17.316/9.311 L259=22.531/3.064 L260=23.062/5.322 L262=18.309/9.642 L263=1.394/0.501 L267=16.000/0.000
composite,724,6766,2,286,286,522,523,0,1,inferred,inferred,L286=1.983/0.919 L522=22.889/3.117 L523=17.814/9.293 L525=19.595/8.500 L526=1.395/0.520
composite,725,6767,1,28,28,260,260,0,0,censored,censored,L28=17.608/9.481 L259=22.506/3.116 L260=27.944/20.675 L262=17.775/9.446 L263=1.370/0.502 L267=16.000/0.000
composite,725,6767,2,286,286,523,522,0,-1,inferred,inferred,L286=2.122/0.986 L521=22.658/3.074 L522=22.880/3.436 L525=19.234/8.596 L526=1.384/0.505
composite,726,6768,1,28,28,260,260,0,0,censored,censored,L28=16.961/9.094 L259=23.538/3.115 L260=23.492/6.878 L262=18.000/9.539 L263=1.380/0.492 L267=16.000/0.000
composite,726,6768,2,286,286,522,522,0,0,inferred,inferred,L286=1.812/0.836 L521=22.516/3.352 L522=23.708/13.511 L525=18.914/8.527 L526=1.378/0.516
composite,727,6769,1,28,28,260,260,0,0,censored,censored,L28=16.716/9.136 L259=23.502/3.165 L260=23.736/5.851 L262=19.177/10.145 L263=1.366/0.501 L267=16.000/0.000
composite,727,6769,2,286,286,522,522,0,0,inferred,inferred,L286=2.153/1.032 L521=22.991/3.120 L522=23.680/5.209 L525=19.045/8.657 L526=1.391/0.522
composite,728,6770,1,28,28,260,260,0,0,censored,censored,L28=15.592/9.415 L259=23.317/3.343 L260=23.809/5.429 L262=17.859/9.437 L263=1.409/0.540 L267=16.000/0.000
composite,728,6770,2,286,286,522,522,0,0,inferred,inferred,L286=2.120/0.995 L521=23.125/3.148 L522=23.120/4.808 L525=19.002/8.389 L526=1.381/0.517
composite,729,6771,1,28,28,260,260,0,0,censored,censored,L28=16.567/9.433 L259=23.225/3.340 L260=24.353/4.863 L262=19.028/10.050 L263=1.353/0.500 L267=16.000/0.000
composite,729,6771,2,286,286,522,522,0,0,inferred,inferred,L286=1.830/0.886 L521=22.734/3.358 L522=23.136/3.546 L525=19.364/8.467 L526=1.377/0.531
composite,730,6772,1,28,28,260,260,0,0,censored,censored,L28=15.819/9.348 L259=23.536/3.152 L260=23.783/6.782 L262=18.284/9.611 L263=1.381/0.492 L267=16.000/0.000
composite,730,6772,2,286,286,522,522,0,0,inferred,inferred,L286=1.852/0.883 L521=23.084/3.357 L522=23.945/7.359 L525=19.680/8.710 L526=1.394/0.520
composite,731,6773,1,28,28,260,260,0,0,censored,censored,L28=16.644/9.271 L259=23.483/3.355 L260=23.870/5.793 L262=18.028/9.619 L263=1.373/0.493 L267=16.000/0.000
composite,731,6773,2,286,286,522,522,0,0,inferred,inferred,L286=1.717/0.816 L521=22.805/3.396 L522=23.697/6.296 L525=18.883/8.136 L526=1.378/0.516
composite,732,6774,1,28,28,260,260,0,0,censored,censored,L28=16.216/9.366 L259=23.431/3.278 L260=25.163/6.030 L262=17.722/9.360 L263=1.373/0.506 L267=16.000/0.000
composite,732,6774,2,286,286,522,522,0,0,inferred,inferred,L286=1.905/0.918 L521=23.105/3.214 L522=24.645/14.655 L525=19.030/8.559 L526=1.392/0.519
composite,733,6775,1,28,28,260,260,0,0,censored,censored,L28=17.103/9.331 L259=22.623/3.182 L260=23.881/4.012 L262=17.425/9.140 L263=1.384/0.502 L267=16.000/0.000
composite,733,6775,2,286,286,522,522,0,0,inferred,inferred,L286=1.777/0.841 L521=23.205/3.300 L522=24.845/9.637 L525=19.305/8.689 L526=1.373/0.530
composite,734,6776,1,28,28,260,260,0,0,censored,censored,L28=17.012/9.356 L259=23.669/3.510 L260=23.605/5.575 L262=18.172/9.572 L263=1.372/0.490 L267=16.000/0.000
composite,734,6776,2,286,286,522,522,0,0,inferred,inferred,L286=2.158/1.058 L521=22.920/3.398 L522=23.711/6.349 L525=19.913/8.634 L526=1.391/0.507
composite,735,6777,1,28,28,260,260,0,0,censored,censored,L28=17.430/9.085 L259=23.337/3.203 L260=27.984/19.275 L262=17.720/9.376 L263=1.375/0.494 L267=16.000/0.000
composite,735,6777,2,286,286,522,522,0,0,inferred,inferred,L286=1.870/0.879 L521=23.488/3.097 L522=24.075/3.852 L525=19.297/8.570 L526=1.414/0.538
composite,736,6778,1,28,28,260,260,0,0,censored,censored,L28=16.375/9.361 L259=24.289/3.079 L260=27.459/12.922 L262=17.645/9.315 L263=1.377/0.488 L267=16.000/0.000
composite,736,6778,2,286,286,522,522,0,0,inferred,inferred,L286=1.945/0.923 L521=22.631/3.381 L522=23.092/3.834 L525=18.953/8.376 L526=1.381/0.517
composite,737,6779,1,28,28,260,260,0,0,censored,censored,L28=16.331/9.385 L259=23.392/3.281 L260=24.817/3.980 L262=17.583/9.351 L263=1.391/0.510 L267=16.000/0.000
composite,737,6779,2,286,286,522,522,0,0,inferred,inferred,L286=1.792/0.817 L521=23.422/2.991 L522=23.966/4.164 L525=18.516/8.051 L526=1.377/0.504
composite,738,6780,1,28,28,260,260,0,0,censored,censored,L28=15.889/9.243 L259=23.119/3.535 L260=23.427/4.142 L262=17.697/9.603 L263=1.389/0.513 L267=16.000/0.000
composite,738,6780,2,286,286,522,523,0,1,inferred,inferred,L286=1.617/0.724 L522=23.917/3.221 L523=18.734/9.962 L525=18.816/8.372 L526=1.361/0.499
composite,739,6781,1,28,28,260,260,0,0,censored,censored,L28=16.295/9.499 L259=23.348/3.294 L260=23.441/5.719 L262=17.866/9.459 L263=1.372/0.490 L267=16.000/0.000
composite,739,6781,2,286,286,523,522,0,-1,inferred,inferred,L286=2.030/1.005 L521=22.950/2.920 L522=25.392/15.138 L525=18.269/7.856 L526=1.405/0.522
composite,740,6782,1,28,28,260,260,0,0,censored,censored,L28=16.756/9.739 L259=23.277/3.200 L260=23.052/6.839 L262=16.741/8.941 L263=1.387/0.490 L267=16.000/0.000
composite,740,6782,2,286,286,522,522,0,0,inferred,inferred,L286=1.691/0.828 L521=23.366/2.982 L522=24.136/9.863 L525=19.442/8.483 L526=1.384/0.521
composite,741,6783,1,28,28,260,260,0,0,censored,censored,L28=16.708/9.795 L259=22.258/3.320 L260=24.120/3.400 L262=18.183/9.720 L263=1.370/0.496 L267=16.000/0.000
composite,741,6783,2,286,286,522,522,0,0,inferred,inferred,L286=1.663/0.713 L521=23.327/3.224 L522=22.784/4.678 L525=18.812/8.229 L526=1.384/0.535
composite,742,6784,1,28,28,260,260,0,0,censored,censored,L28=16.555/9.501 L259=23.636/3.297 L260=23.092/6.445 L262=17.600/9.413 L263=1.381/0.495 L267=16.000/0.000
composite,742,6784,2,286,286,522,522,0,0,inferred,inferred,L286=1.834/0.835 L521=23.020/2.989 L522=26.234/20.071 L525=18.841/8.149 L526=1.387/0.518
composite,743,6785,1,28,28,260,260,0,0,censored,censored,L28=17.470/9.379 L259=24.183/3.075 L260=28.191/17.062 L262=18.353/9.741 L263=1.383/0.496 L267=16.000/0.000
composite,743,6785,2,286,286,522,522,0,0,inferred,inferred,L286=1.723/0.937 L521=23.650/3.025 L522=22.681/6.477 L525=19.005/8.506 L526=1.363/0.512
composite,744,6786,1,28,28,260,260,0,0,censored,censored,L28=17.150/9.050 L259=23.070/3.366 L260=23.872/3.651 L262=16.822/9.119 L263=1.378/0.491 L267=16.000/0.000
composite,744,6786,2,286,286,522,522,0,0,inferred,inferred,L286=1.680/0.756 L521=23.955/3.196 L522=24.861/7.483 L525=20.442/8.920 L526=1.384/0.518
composite,745,6787,1,28,28,260,260,0,0,censored,censored,L28=17.719/9.109 L259=22.842/3.010 L260=25.627/10.073 L262=17.439/9.253 L263=1.358/0.505 L267=16.000/0.000
composite,745,6787,2,286,286,522,522,0,0,inferred,inferred,L286=1.517/0.586 L521=23.613/3.244 L522=24.442/5.235 L525=18.269/8.134 L526=1.392/0.519
composite,746,6788,1,28,28,260,260,0,0,censored,censored,L28=16.505/9.344 L259=23.184/3.343 L260=23.923/3.846 L262=16.769/8.930 L263=1.381/0.495 L267=16.000/0.000
composite,746,6788,2,286,286,522,522,0,0,inferred,inferred,L286=1.661/0.784 L521=24.086/3.070 L522=23.136/4.196 L525=19.914/8.851 L526=1.389/0.506
composite,747,6789,1,28,28,260,260,0,0,censored,censored,L28=17.117/9.270 L259=23.414/3.410 L260=23.302/5.055 L262=17.711/9.318 L263=1.387/0.500 L267=16.000/0.000
composite,747,6789,2,286,286,522,522,0,0,inferred,inferred,L286=1.645/0.801 L521=22.602/3.042 L522=24.536/11.093 L525=17.781/7.724 L526=1.397/0.508
composite,748,6790,1,28,28,260,260,0,0,censored,censored,L28=15.864/9.191 L259=23.462/3.101 L260=27.970/19.674 L262=17.413/9.063 L263=1.394/0.498 L267=16.000/0.000
composite,748,6790,2,286,286,522,522,0,0,inferred,inferred,L286=1.655/0.789 L521=23.130/2.895 L522=25.750/19.138 L525=19.611/8.481 L526=1.372/0.515
composite,749,6791,1,28,28,260,260,0,0,censored,censored,L28=16.247/9.358 L259=22.733/3.212 L260=22.727/5.552 L262=17.498/9.263 L263=1.378/0.491 L267=16.000/0.000
composite,749,6791,2,286,286,522,522,0,0,inferred,inferred,L286=1.878/0.936 L521=21.917/3.146 L522=25.916/19.536 L525=18.002/7.727 L526=1.389/0.519
composite,750,6792,1,28,28,260,260,0,0,censored,censored,L28=16.397/9.392 L259=22.842/3.145 L260=23.281/3.706 L262=17.800/9.397 L263=1.386/0.493 L267=16.000/0.000
composite,750,6792,2,286,286,522,522,0,0,inferred,inferred,L286=1.792/0.915 L521=23.622/3.478 L522=22.627/4.651 L525=19.683/8.726 L526=1.373/0.503
composite,751,6793,1,28,28,260,260,0,0,censored,censored,L28=16.908/9.123 L259=22.769/3.236 L260=23.717/3.766 L262=17.220/9.089 L263=1.356/0.489 L267=16.000/0.000
composite,751,6793,2,286,286,522,522,0,0,inferred,inferred,L286=1.706/0.777 L521=23.278/3.215 L522=26.884/19.736 L525=17.488/7.657 L526=1.391/0.519
composite,752,6794,1,28,28,260,260,0,0,censored,censored,L28=16.369/9.138 L259=22.769/3.389 L260=24.350/5.012 L262=17.105/9.007 L263=1.378/0.491 L267=16.000/0.000
composite,752,6794,2,286,286,522,522,0,0,inferred,inferred,L286=1.783/0.824 L521=23.062/3.383 L522=24.345/9.064 L525=18.908/8.278 L526=1.367/0.504
composite,753,6795,1,28,28,260,260,0,0,censored,censored,L28=16.486/9.020 L259=23.217/2.962 L260=23.334/6.938 L262=18.528/9.689 L263=1.384/0.496 L267=16.000/0.000
composite,753,6795,2,286,286,522,522,0,0,inferred,inferred,L286=2.128/1.021 L521=22.820/3.359 L522=24.978/13.283 L525=17.598/7.721 L526=1.384/0.518
composite,754,6796,1,28,28,260,260,0,0,censored,censored,L28=15.964/9.341 L259=22.906/2.992 L260=27.383/17.001 L262=17.405/9.018 L263=1.381/0.492 L267=16.000/0.000
composite,754,6796,2,286,286,522,522,0,0,inferred,inferred,L286=1.897/0.935 L521=22.352/3.396 L522=24.803/13.712 L525=18.378/7.966 L526=1.383/0.505
composite,755,6797,1,28,28,260,260,0,0,censored,censored,L28=16.291/9.427 L259=22.736/2.916 L260=23.047/7.308 L262=18.144/9.336 L263=1.381/0.508 L267=16.000/0.000
composite,755,6797,2,286,286,522,522,0,0,inferred,inferred,L286=1.853/0.808 L521=23.067/3.281 L522=25.203/15.029 L525=18.372/8.032 L526=1.402/0.536
composite,756,6798,1,28,28,260,260,0,0,censored,censored,L28=17.108/9.549 L259=23.680/3.161 L260=23.105/5.380 L262=17.639/9.087 L263=1.387/0.497 L267=16.000/0.000
composite,756,6798,2,286,286,522,522,0,0,inferred,inferred,L286=1.631/0.763 L521=22.522/3.143 L522=25.484/18.657 L525=19.770/8.425 L526=1.380/0.517
composite,757,6799,1,28,28,260,260,0,0,censored,censored,L28=17.114/8.923 L259=22.431/3.275 L260=22.609/4.690 L262=17.755/9.300 L263=1.386/0.496 L267=16.000/0.000
composite,757,6799,2,286,286,522,522,0,0,inferred,inferred,L286=1.622/0.738 L521=22.897/2.912 L522=25.855/21.073 L525=18.398/7.640 L526=1.391/0.519
composite,758,6800,1,28,28,260,260,0,0,censored,censored,L28=17.331/8.079 L259=22.484/2.674 L260=25.567/12.239 L262=16.980/8.782 L263=1.367/0.492 L267=16.000/0.000
composite,758,6800,2,286,286,522,522,0,0,inferred,inferred,L286=1.723/0.798 L521=23.625/2.673 L522=22.466/4.523 L525=19.555/8.064 L526=1.389/0.506
composite,759,6801,1,28,28,260,260,0,0,censored,censored,L28=17.148/7.847 L259=22.569/2.708 L260=24.283/5.457 L262=17.602/8.958 L263=1.389/0.497 L267=16.000/0.000
composite,759,6801,2,286,286,522,522,0,0,inferred,inferred,L286=1.570/0.669 L521=23.309/2.799 L522=25.183/12.291 L525=18.928/7.980 L526=1.373/0.503
composite,760,6802,1,28,27,260,260,-1,0,censored,censored,L27=13.150/1.908 L259=23.137/2.774 L260=23.198/4.481 L262=16.805/8.588 L263=1.363/0.484 L266=16.000/0.000
composite,760,6802,2,286,286,522,522,0,0,inferred,inferred,L286=1.547/0.669 L521=22.788/2.276 L522=26.736/19.918 L525=18.470/7.604 L526=1.397/0.523
composite,761,6803,1,27,25,260,260,-2,0,censored,censored,L25=13.216/2.471 L259=23.033/2.423 L260=24.772/5.180 L262=16.938/8.585 L263=1.375/0.491 L264=1.375/0.484
composite,761,6803,2,286,286,522,522,0,0,inferred,inferred,L286=1.522/0.705 L521=22.767/2.479 L522=24.925/10.090 L525=18.352/7.645 L526=1.377/0.504
composite,762,6804,1,25,25,260,260,0,0,censored,censored,L25=14.648/2.753 L259=23.061/2.337 L260=22.611/5.684 L262=16.920/8.601 L263=1.375/0.494 L264=1.384/0.486
composite,762,6804,2,286,286,522,522,0,0,inferred,inferred,L286=1.561/0.702 L521=23.214/2.402 L522=25.330/12.181 L525=18.784/7.621 L526=1.383/0.532
composite,763,6805,1,25,25,260,260,0,0,censored,censored,L25=15.645/2.498 L259=22.144/2.188 L260=23.650/5.983 L262=16.766/8.449 L263=1.377/0.494 L264=1.358/0.479
composite,763,6805,2,286,286,522,522,0,0,inferred,inferred,L286=1.556/0.698 L521=22.594/2.117 L522=23.559/8.697 L525=18.014/7.488 L526=1.383/0.505
composite,764,6806,1,25,25,260,260,0,0,censored,censored,L25=17.672/2.529 L259=21.680/2.127 L260=22.913/4.916 L262=16.241/8.236 L263=1.402/0.497 L264=1.383/0.486
composite,764,6806,2,286,286,522,522,0,0,inferred,inferred,L286=1.469/0.585 L521=22.334/1.953 L522=24.181/14.146 L525=19.133/7.970 L526=1.381/0.505
composite,765,6807,1,25,25,260,260,0,0,censored,censored,L25=18.456/2.398 L259=21.859/1.972 L260=24.686/14.059 L262=16.795/8.437 L263=1.380/0.489 L264=1.378/0.485
composite,765,6807,2,286,286,522,522,0,0,inferred,inferred,L286=1.492/0.622 L521=21.700/1.930 L522=23.295/11.256 L525=17.805/7.464 L526=1.369/0.502
composite,766,6808,1,25,25,260,260,0,0,censored,censored,L25=19.327/2.276 L259=21.442/1.747 L260=24.556/12.536 L262=15.959/8.023 L263=1.377/0.497 L264=1.363/0.481
